feature_id	feature_name	SAMPLE_01	SAMPLE_02	SAMPLE_03	SAMPLE_04	SAMPLE_05	SAMPLE_06	SAMPLE_07	SAMPLE_08	SAMPLE_09	SAMPLE_10	SAMPLE_11	SAMPLE_12
MET0123	MET0123	112.61213676862263	246.4235601887471	295.51828416983363	2334.498047985285	198.58073926875576	1034.617194226199	248.69329282762428	93.39985854904512	537.8274681924414	495.9607367779482	101.29284234105535	143.53695901940858
MET0124	MET0124	156.5893377864361	1288.2826528031026	705.5912858512058	539.8204300805876	730.5956685828797	229.12844255116298	719.5527429424798	196.41262763164735	82.09646325280214	174.6550353891313	522.7183618446857	452.33246528832194
MET0125	MET0125	1444.0816260204779	53.56972979682255	312.0753358081987	652.2590584914918	128.0552630366178	547.9348835832603	248.7695496851001	104.79957954791283	1560.2624180969976	76.81357259228778	1349.9986048426624	247.50256177379245
MET0126	MET0126	131.6569385211243	140.7450165759079	167.9269845980962	147.1822104100957	561.8401679839757	43.26756954090483	1800.8478780146909	1108.1012030486017	2150.460153664912	125.22394598454264	25.245174341447004	192.61701610228857
MET0127	MET0127	332.9944423260435	585.9273183522677	218.72058941810715	368.36893189428537	487.50939178727833	63.577090973597294	3556.396923791117	106.05495615203411	559.0330235948392	1487.2636347259624	159.5568756530462	409.6543775458702
MET0128	MET0128	2892.871030555175	291.25054223600864	1430.8431126020641	579.2505918528444	537.4670225336293	966.776514544695	309.74214710435837	318.00290210045915	1296.2581274682805	559.8085561082529	743.3924869420014	97.53088142309402
MET0129	MET0129	417.78187384906585	1754.1238974099488	1205.1753771507674	619.2388575652478	220.43563330138684	196.75897499952637	693.9848307928404	2249.8369097471564	432.3031266513162	1962.4641366715944	286.72143579662975	1733.9474069001735
MET0130	MET0130	123.91319039539893	514.0258761875158	114.24237255275175	906.5126048543359	816.6667869754731	131.6205979542514	168.26662542761213	241.6425452647688	68.96718681818938	135.37205764354567	145.75539736806272	1049.409134347174
MET0131	MET0131	2158.14926799058	241.276271017383	291.0049125467156	530.8966793597066	219.85426167702695	294.37536189849334	1121.097326191344	541.4093612698101	371.0753270886017	206.86097611358383	2396.4728096642093	196.87962002753164
MET0132	MET0132	475.12687265663305	119.15619899763014	201.46159394631485	460.0897376401623	255.98782186250693	778.6476063575137	445.70613529322185	78.298969154233	25.8336729927094	1354.1972417474303	204.03416796993355	2419.0170045463033
MET0133	MET0133	417.69958207245924	164.28679223021618	801.3466441214459	296.61901675592577	416.69416549036913	134.7673981702908	881.8696998331066	1525.0753873130755	218.63177849081686	3479.297930864468	207.478669664728	553.1128335951381
MET0134	MET0134	57.7624950366085	40.920894997196626	5092.2685597242935	2261.2793772039313	1623.475114026897	53.612173000452415	537.698243632228	678.0976705853255	450.95087379381016	585.6270182699255	136.30610187812235	338.2750105858263
MET0135	MET0135	104.56791466398667	269.6012598327755	639.6069772281379	160.43457644227507	293.883193391625	244.32456899311845	416.87124771289695	1233.7429937511897	543.3336379926704	657.1115578996482	72.83977761839098	264.8795086797184
MET0136	MET0136	1090.2463573786938	145.76533493440851	243.27398949300365	127.98795999212942	2022.3229293467143	237.69365706024553	170.52717076265236	856.410255247335	1525.6162941072082	738.5178515220002	1324.4276922913068	525.9078971476467
MET0137	MET0137	349.7910436276579	240.7364577749032	221.90503879157464	199.4832996898492	633.8160679484776	356.1326641830696	452.6062784813578	842.2205824680638	381.93304145956756	78.94904639991249	157.83999527132676	106.55410612888531
MET0138	MET0138	41.45122861615032	461.6427988364772	96.79041493975282	87.51067224298531	111.95316382511503	1158.926365472225	280.3488259176595	1347.56136837479	365.2518303373683	241.19964084193774	800.5822479539593	831.2447574002257
MET0139	MET0139	466.61028297577957	117.29822257246465	234.96840428196572	98.57173955168788	298.12229231317764	454.22903506638903	2402.035843519052	2207.850709169195	913.824460719426	1273.9574600992978	534.643929433426	11252.038811727054
MET0140	MET0140	2531.3696546012466	9675.166314513086	640.3928303516196	664.8769238139196	1431.275507762543	507.96844954816794	587.9785357413507	123.95325935284026	1249.9005229864945	476.18228470712023	1068.2046971218208	310.5836575936442
MET0141	MET0141	48.07436868314944	737.9323944745901	1635.6261752926084	87.11525903165341	126.2005166535516	281.6895562998012	300.47517308054825	52.58146759498227	3320.67176705404	1358.2749196340276	192.8588074197323	45.94913661785121
MET0142	MET0142	623.748054725418	4363.102622684872	1090.541819869685	1612.6871175930826	130.4611118097842	533.4951544148922	66.73614167658329	4334.588860527439	799.19044457296	32.26588475780009	43.939843096854965	717.2501711551072
MET0143	MET0143	475.87110580179774	277.7834199234892	844.3078945187817	4485.216352085879	625.6397526384167	46.29059666131916	333.1202015145058	83.58351722536506	153.53045856676863	595.2402968020493	328.0965244062374	112.11467069583121
MET0144	MET0144	389.14767748547536	150.82098043519693	757.5427153641489	299.7469831604772	640.4952621735637	290.5498099410918	982.5161829568276	339.87304657963614	393.91067937144913	202.912145748332	473.86517093141396	47.563424820744636
MET0145	MET0145	9793.457555238221	176.3428496391661	449.1915752404076	225.74881941070083	221.96775959664703	645.6830812198363	215.79580605142942	238.21384832518424	76.1629311375628	131.34003030915116	97.79239585244538	3454.4872988136167
MET0146	MET0146	80.18605606783034	109.60208262409277	500.64997625717353	2203.360609078433	52.02248455225843	61.88565230219579	460.8681433664995	594.494712288712	72.53862943998537	45.6538204094601	125.03092753996503	970.6727413223751
MET0147	MET0147	375.8298315054657	967.5195530244097	347.85852508781977	380.01047504194565	825.5285062294009	342.68914393704733	524.1507314570259	132.2192723881878	192.11842731304156	692.2883312044067	295.7792188056392	160.81932750915206
MET0148	MET0148	867.8629684254018	759.421945570219	390.67737305024184	158.4800334739167	1155.4454842578327	7879.782889186157	146.82880714536637	61.920604991068885	154.3988548873546	128.38167849924176	86.25670468261366	95.11824322079313
MET0149	MET0149	1086.8826343664548	1102.0552951912466	2320.9909505553082	961.7691462947264	221.35827538628484	1442.2144718179043	188.3692547627196	258.56011289645977	95.98023214437782	1708.2384712018743	1317.4664476548526	224.62297407546225
MET0150	MET0150	269.8052013074032	408.4872478452919	498.1291404474136	1078.0266770631383	423.5846006543192	632.3526025335174	64.62953984295513	272.21031745174713	45.45178156480288	3316.696547016201	2082.418442880892	921.285656578848
MET0151	MET0151	1480.1218305734878	4320.123203372176	1203.90788478629	57.728956064390324	304.29490660612413	23.126924319885738	146.6240498339084	87.54188380588299	385.2949577212804	620.7926656046616	127.7189261927648	276.76988407478683
MET0152	MET0152	543.2588549249369	321.71586434127437	313.3120452526795	21.68450515305487	228.48279509247286	1003.0572658170505	528.2544376094178	65.40450608916802	279.2294426449159	532.7784141485502	120.2854290983604	869.0595266746438
MET0153	MET0153	147.8843301055447	259.9789761024169	339.2331603821279	5590.272738371818	263.01777222475033	194.7299616804302	911.983573871913	219.48653426422777	487.05320581226505	25.84823522077959	552.1409550311015	377.2258696925024
MET0154	MET0154	82.09407897785144	1966.427188295534	289.94123555661906	305.1215480899526	79.76209433086062	54.88364273344763	195.11423572438346	62.06320926951792	694.7840501528859	1094.2473866787316	180.0420770044483	55.92230906088068
MET0155	MET0155	240.2692216442043	107.9841814821322	470.72301136685354	478.0222220357174	230.95882033415967	420.50688963528717	1342.0553061281325	2973.024016744521	205.75605269086805	915.3423114061551	289.22608554489995	108.14896651270098
MET0156	MET0156	1790.1872882500998	615.80521925068	455.0095555306148	588.1361193291755	316.16126821947466	108.61278196531967	3234.1188154161473	1130.4164196045529	526.7365105901863	1223.101111820817	1796.0397379125359	302.1461076004943
MET0157	MET0157	776.6519258270561	260.16720100613657	831.9861965133549	282.95895854442995	7123.530949028308	250.08102529000172	712.7778717340012	669.1601619402526	256.8642143114229	1180.495675594127	347.22783214818065	234.13540606939577
MET0158	MET0158	384.4996269325561	155.89871224184688	1613.1443137482013	812.5846064292373	1246.9545066142666	75.87415597810738	531.1260267727846	152.55679341780277	425.6880688824978	1770.0640775580248	522.3697233478739	310.8671920526164
MET0159	MET0159	1471.5389465923377	1290.8184365948305	3526.321796099609	41.15895361818891	568.4966494352323	232.8676150760961	134.41042948882588	440.7412222769954	95.13438116847769	26.315053817869988	129.9784587849253	280.57006453715104
MET0160	MET0160	3604.7582067888147	161.52501631083544	94.44411332162782	35.78143589448649	251.74848539255137	287.800466678994	458.6406466745262	67.70759793575328	153.82916357861737	25.269378240289743	469.7110214031719	58.39903642865835
MET0161	MET0161	14.215835133919706	1544.9593223341813	703.9516327691695	585.272775921111	584.7284821964881	110.85303122631427	1392.6346169719002	109.16877103353707	3806.988542693733	503.6491013509387	41.99798362042554	1089.6342756881756
MET0162	MET0162	4100.1617763714075	283.0586825158986	1381.4070135406944	297.9527778214365	180.923923553351	17.346250525333367	1694.7828188832707	225.33634121807157	606.6687801631188	98.64566470143427	129.2392348762075	1470.5557937098683
MET0163	MET0163	241.9680929155349	237.736125410925	84.76586159603751	495.2144155138379	980.4564691993354	221.5203485944682	307.48978642079294	88.95721546181133	2075.8609238519025	183.36157782272323	319.79811431846736	2915.805861239731
MET0164	MET0164	293.7685293412569	59.754584354059084	126.76647038913143	250.78812204911827	3293.204032924993	505.6316588468992	294.92703277137736	1048.442587034804	1858.726496102912	155.35623065902362	2175.9733504044048	1089.724984898561
MET0165	MET0165	665.8025112472985	22.44045536015356	491.49788773141853	2082.9907650788905	279.2151495795648	6293.14792107706	424.8634940473707	114.12301669630983	795.8949020546206	555.1116331397259	1064.260613921081	297.9507140877021
MET0166	MET0166	1878.3542553682184	199.34552738485803	457.3936199732944	86.55198871364648	148.58291665695896	499.28351881766696	176.67293394683747	226.9116445777117	304.5132084783121	531.0333072902918	988.2085504756744	990.7412465221106
MET0167	MET0167	1350.519403482629	501.771694435722	202.5083856743987	57.452267711625716	257.2406358546319	149.48301068802283	43.47352583603251	2886.407393453503	42.23602242611867	603.7606885927988	769.2724778869248	295.3737187225158
MET0168	MET0168	9035.149114721069	402.5364246143225	154.98764523656016	3324.0743147083513	148.72916532268684	68.78449320863139	115.89127653450016	180.1113675305252	415.0528683296108	591.6142892144028	61.888425545460315	600.7582358298723
MET0169	MET0169	5920.290405257294	164.85749182008894	334.5993017970896	914.7635572232507	1699.4087283591534	174.35003413216737	121.86326820214187	115.14670688062749	1490.4663926105914	1174.148082181154	28.205630678511646	29.078430606155184
MET0170	MET0170	87.13333978510465	63.2715071242696	646.356267787889	513.1687308093065	4265.517385685109	1032.92573623378	455.71925330406214	1653.0389538098548	132.55728385319537	71.62910621046566	408.91590286061194	1232.7301176833387
MET0171	MET0171	54.667028233238725	1168.2697310662145	1119.0591032656125	213.44579173445092	482.85115801329414	281.4469525377565	433.7601126002058	1050.8477103480302	147.63763675207568	1395.0995241327018	1134.7019469003462	1187.0936389442013
MET0172	MET0172	35.62466141854261	40.628241511622356	913.2472181624292	192.27879784115925	169.30153209895371	154.72329693878677	76.51319141352204	276.9312953996742	162.80396915702454	176.61425363449632	703.9875654388435	92.93214105834869
MET0173	MET0173	1547.0347622117215	26.12287478375643	8352.585092830755	74.76102037389212	799.4581371415312	1195.3171725069822	390.72211397641934	973.37687610854	344.0181424389851	45.74052138885572	597.8849293638357	1586.235659694686
MET0174	MET0174	200.21940771710973	49.42741014751197	188.14653345591697	583.7410818570737	567.4820547641033	1513.2583447253649	775.65582078943	729.1182446746047	34.0358362561737	5969.145315603281	416.870212847678	1126.4834132872622
MET0175	MET0175	257.1647839192985	326.21036967467774	422.4496314333013	2693.538392637048	2508.4680625876163	836.9915354854775	4454.539037002023	242.80224116541385	741.7354186520244	225.57757087511942	1921.3949031533552	412.4006985477531
MET0176	MET0176	1305.8195485640715	3252.9760245342673	31.273226184679178	5630.568760938774	584.1827858913199	267.67521240426305	37.88040181931119	273.28173011900617	23.675056149183813	441.3859093332298	321.7375659775363	3704.6869302092286
MET0177	MET0177	265.5897451651851	1477.2729655570488	1658.0668692607335	4986.475127928992	293.0814416653732	1010.5599696225527	61.59618206007321	101.95059832258971	284.37691093463815	386.6623587113573	89.54114507569827	239.9599845728647
MET0178	MET0178	941.9577724318877	227.46036066091685	329.6040421570189	133.57890774611255	2179.123738352792	3554.204907836342	513.5661241918328	346.91887701812504	3093.9134873960925	719.8593905586903	175.44498461073314	76.13665389690806
MET0179	MET0179	193.7460583865734	5949.677874140135	192.87920635736384	13990.659213913143	399.29930428946636	306.9138311987338	2039.6916028698515	296.2447980973575	638.6617176716005	111.48292810030745	86.66658698442792	161.6997023893232
MET0180	MET0180	527.4547997417432	177.02925921404446	35.78926362272121	721.031903073222	327.6586009009924	284.537702078853	188.7452446578879	25.101695920997958	2841.031445440435	222.36709774134079	768.7455771308349	2232.0591148318886
MET0181	MET0181	1613.9627009186786	515.7469340833604	406.6372471244132	586.3507765824298	1228.7914926737321	820.6381951071535	232.00178501611973	700.3303148009404	640.7108115195276	946.8525924327195	518.0392087525364	2175.075773203006
MET0182	MET0182	515.8292632601167	1202.5319750473925	424.84616796767244	198.48237178895167	125.58331538117697	331.0617009684362	779.0750628205981	1918.52827127775	360.647726415262	212.34952813524075	215.41607283204053	1973.5693771434953
MET0183	MET0183	459.0101491198917	217.51565118521506	1002.1755181749912	79.22496916247924	465.082503872096	382.1987240775068	341.53934420069567	97.33017028832649	1349.3101597810019	3197.040566207219	78.96608676132234	467.18624453941834
MET0184	MET0184	891.6606389592225	6489.809682082202	241.4503156438355	125.44755665811262	400.91786051622904	4805.54793271282	439.16825836491853	558.4475950837008	3582.411411144489	29.121137179741208	28.030231065283594	1231.6222326898342
MET0185	MET0185	1046.1251527424752	73.23295927840486	762.5232061248951	424.243602921629	526.8860801493341	149.89105007927503	230.91825488156258	137.0875227890894	429.45800988626684	303.477101862615	3197.3927779917753	873.5302903054071
MET0186	MET0186	58.16190403344275	672.7480742240014	2349.76073322961	570.3556380903364	1535.0182882051931	386.75757877965765	959.9519718319378	127.65030855467717	1061.6533118328387	73.95961564273995	1978.1962666870213	62.658491055129765
MET0187	MET0187	29.875340189782648	774.7891604491588	326.2085098468001	464.1065407441877	682.7351236431233	390.09153297546396	135.764906403534	523.0884187238054	618.6168767530903	739.6648630397464	4648.857766369282	163.27907236885025
MET0188	MET0188	438.1404965094493	803.3832730503457	232.71525501063778	92.29768554414669	200.65931643734996	1494.95230324658	289.5552793973242	856.650745264278	163.40210971537596	698.4996311574632	175.63639162338166	143.04553078421011
MET0189	MET0189	463.2269816749563	430.11210781698554	2473.9713512276603	54.6279539648331	754.7174876558665	2932.4543300669607	2156.064927303595	251.5118150427129	174.36537088530045	219.37555657381876	584.1682124534381	509.28449035650004
MET0190	MET0190	620.2738479512575	842.75583798386	108.09358960086267	100.64496187517103	89.14124016814947	77.31707607246666	357.02365537494256	591.8215542739404	9105.619437618237	777.8126487473327	411.9739991029231	2313.7409233873805
MET0191	MET0191	163.38056012310554	612.6723276140456	1337.4027407568603	1062.1110872973563	663.191382560013	262.62174622941666	87.50430726023954	334.0478211317016	193.84672780571904	941.8137709764777	341.09150019968473	805.2894911566455
MET0192	MET0192	55.684571179889964	1335.9592349682543	141.3050922293783	59.00438408640734	74.17868062353143	186.25000526760047	1607.4834662660357	970.32622208508	95.20764266736005	448.73324267075617	354.52024995674105	58.61303035030416
MET0193	MET0193	119.21461246383222	32.89417759510389	138.34828134733138	15.478449334872137	151.63235668840136	127.53499916356932	151.34657069875752	146.52732280233062	1672.6230676863702	262.8511103794739	542.715618214915	1020.601176051366
MET0194	MET0194	1220.86140513511	931.051496408598	204.22007920430133	104.67807962920055	154.96744592826337	225.65925888247017	405.8470780886319	363.0048736225691	1551.2308199217507	355.3798013394258	3650.508923082379	1429.9968138371794
