paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer
PMC13541613,Nature Methods,nature,1,c,other_quant,none,none,none,white,none,na,na,na,UNKNOWN,UNKNOWN,outside_right,no,4,4,mixed,na,na,lower,bold,larger,sans,regular,yes,na,na,no,sparse,na,wide,medium,"genome-browser style signal tracks, no numeric axes drawn; track names coloured at right act as the key; panels a and b are a schematic and a read-alignment display, not counted; Fig 5 and Fig 6 images are ~200 px GIF thumbnails, not reviewable",PRIVATE_REFERENCE_ONLY/corpus/PMC13541613/figures/Fig1.webp,nature_2
PMC13541613,Nature Methods,nature,2,a,scatter,box,UNKNOWN,none,white,none,na,filled,small,na,UNKNOWN,outside_top,no,8,8,sequential,rainbow,none,lower,bold,larger,sans,regular,no,none,no,no,normal,0,square,high,"letter a covers four hexbin density scatterplots in a row, one row recorded; binned count key runs along the top",PRIVATE_REFERENCE_ONLY/corpus/PMC13541613/figures/Fig2.webp,nature_2
PMC13541613,Nature Methods,nature,2,b,histogram_density,box,UNKNOWN,none,white,none,no,na,na,UNKNOWN,UNKNOWN,inside,no,2,2,greys,na,none,lower,bold,larger,sans,regular,no,none,no,no,normal,0,square,high,"letter b covers four density curves in a row plus sequence logos above, one row recorded; black/grey curves with dashed vertical guides and a red centre line",PRIVATE_REFERENCE_ONLY/corpus/PMC13541613/figures/Fig2.webp,nature_2
PMC13541613,Nature Methods,nature,3,a,other_quant,none,none,none,white,none,no,na,na,na,UNKNOWN,inside,no,3,4,saturated,na,na,lower,bold,larger,sans,regular,yes,none,no,yes,sparse,na,wide,high,"area-proportional Venn diagrams with printed counts, directly labelled; letter a covers two diagrams, one row recorded",PRIVATE_REFERENCE_ONLY/corpus/PMC13541613/figures/Fig3.webp,nature_2
PMC13541613,Nature Methods,nature,3,b,stacked_bar,LB,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,inside,no,4,4,mixed,na,na,lower,bold,larger,sans,regular,no,none,no,no,dense,90,wide,high,legend split under two headings; a horizontal stacked-bar inset with printed counts sits inside the same panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13541613/figures/Fig3.webp,nature_2
PMC13541614,Nature Methods,nature,1,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,"entirely schematic: example text tables and workflow diagrams, no data panel",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig1.webp,nature_2
PMC13541614,Nature Methods,nature,2,b,bar,LB,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,below,no,3,3,mixed,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,45,tall,high,"letter b covers three bar panels sharing one key below them, one row recorded; y axes start above zero",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig2.webp,nature_2
PMC13541614,Nature Methods,nature,2,c,bar,LB,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,none,no,na,4,mixed,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,45,tall,high,"letter c covers two bar panels, one row recorded; colours explained by the figure-level key at the bottom",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig2.webp,nature_2
PMC13541614,Nature Methods,nature,2,d,dot_strip,box,UNKNOWN,none,white,none,na,filled,small,na,UNKNOWN,below,no,5,5,mixed,na,na,lower,bold,larger,sans,regular,yes,none,no,no,dense,45,wide,high,"rank-ordered single points, no connecting line",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig2.webp,nature_2
PMC13541614,Nature Methods,nature,2,e,bar,LB,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,below,no,5,4,mixed,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,45,tall,high,"letter e covers two bar panels, one row recorded; shares the figure-level key at the bottom",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig2.webp,nature_2
PMC13541614,Nature Methods,nature,3,b,bar,box,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,below,no,4,4,mixed,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,45,tall,high,"letter b covers six bar panels in two rows of three with shared key below, one row recorded; y axes start above zero",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig3.webp,nature_2
PMC13541614,Nature Methods,nature,3,c,bar,box,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,below,no,5,5,mixed,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,45,tall,high,"letter c covers a schematic plus two bar panels, one row recorded for the plots",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig3.webp,nature_2
PMC13541614,Nature Methods,nature,3,d,histogram_density,box,UNKNOWN,none,white,none,no,na,na,UNKNOWN,UNKNOWN,outside_right,no,4,3,muted,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,45,wide,high,"letter d covers three filled density plots plus structure renderings above, one row recorded for the plots; semi-transparent fills and a dashed green reference line",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig3.webp,nature_2
PMC13541614,Nature Methods,nature,4,b,dot_strip,box,UNKNOWN,none,white,none,na,filled,medium,na,UNKNOWN,inside,no,5,5,sequential,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,0,square,high,rank-ordered points coloured by an ordered blue ramp; grey dashed horizontal reference line,PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig4.webp,nature_2
PMC13541614,Nature Methods,nature,4,d,line,box,UNKNOWN,none,white,none,no,na,na,UNKNOWN,UNKNOWN,inside,no,4,2,mixed,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,"letter d covers three line panels, one row recorded; grey and blue curves with paler replicate traces and dashed vertical annotated markers; panels a and c are schematics/structures, not counted",PRIVATE_REFERENCE_ONLY/corpus/PMC13541614/figures/Fig4.webp,nature_2
PMC13545012,Nature Methods,nature,1,b,scatter,none,none,none,white,none,na,filled,small,na,UNKNOWN,below,no,13,13,mixed,na,none,lower,bold,larger,sans,regular,no,na,na,no,sparse,na,square,medium,"spatial point map in tissue coordinates, no axes or tick labels drawn; key grouped under three headings; panel a is a schematic, not counted",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig1.webp,nature_2
PMC13545012,Nature Methods,nature,1,c,scatter,none,none,none,white,none,na,filled,small,na,UNKNOWN,outside_right,no,5,5,saturated,na,none,lower,bold,larger,sans,regular,no,na,na,no,sparse,na,square,medium,"spatial point map, no axes drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig1.webp,nature_2
PMC13545012,Nature Methods,nature,1,d,scatter,none,none,none,white,none,na,filled,small,na,UNKNOWN,outside_right,no,2,2,muted,na,none,lower,bold,larger,sans,regular,no,na,na,no,sparse,na,square,medium,"spatial point map, no axes drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig1.webp,nature_2
PMC13545012,Nature Methods,nature,1,e,scatter,none,none,none,white,none,na,filled,small,na,UNKNOWN,outside_right,no,5,0,sequential,viridis_like,none,lower,bold,larger,sans,regular,no,na,na,no,sparse,na,square,medium,continuous value shown with a discrete stepped key rather than a colourbar,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig1.webp,nature_2
PMC13545012,Nature Methods,nature,2,d,bar,LB,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,outside_right,no,6,6,muted,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,na,square,high,"no x tick labels, bars identified by the key at right; panels a-c are schematics, not counted",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig2.webp,nature_2
PMC13545012,Nature Methods,nature,2,e,bar,LB,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,outside_right,no,7,7,muted,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,na,square,high,"no x tick labels, bars identified by the key at right",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig2.webp,nature_2
PMC13545012,Nature Methods,nature,2,f,grouped_bar,LB,UNKNOWN,none,white,none,no,na,na,na,UNKNOWN,outside_right,no,2,2,pastel,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,0,square,high,two-group bars with percentage y axis; key at top right inside the plot area,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig2.webp,nature_2
PMC13545012,Nature Methods,nature,3,a,heatmap,none,UNKNOWN,none,white,na,na,na,na,na,UNKNOWN,inside,no,na,0,sequential,other,inside,lower,bold,larger,sans,regular,yes,none,no,yes,normal,0,square,medium,"triangular matrix with two separate sequential scales (orange and blue) keyed inside the panel, plus a grey bar subplot at right under the same letter; values printed in cells; panels b, e are read-track displays and c, f are gel-like images, not counted",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,nature_2
PMC13545012,Nature Methods,nature,3,d,box,box,UNKNOWN,none,white,box_whisker,no,na,na,na,UNKNOWN,none,no,na,1,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,no,sparse,0,tall,high,"thin grey-filled boxes, no visible outlier points",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,nature_2
PMC13545012,Nature Methods,nature,3,g,box,box,UNKNOWN,none,white,box_whisker,no,na,na,na,UNKNOWN,none,no,na,1,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,no,sparse,0,tall,high,"thin grey-filled boxes, no visible outlier points",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,nature_2
PMC13545012,Nature Methods,nature,3,h,heatmap,none,UNKNOWN,none,white,na,na,na,na,na,UNKNOWN,inside,no,na,0,sequential,other,inside,lower,bold,larger,sans,regular,yes,none,no,yes,normal,0,square,medium,same layout as a: triangular matrix with two inside keys plus a grey bar subplot,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,nature_2
PMC13545012,Nature Methods,nature,3,i,heatmap,none,UNKNOWN,none,white,na,na,na,na,na,UNKNOWN,inside,no,na,0,sequential,other,inside,lower,bold,larger,sans,regular,yes,none,no,yes,normal,0,square,medium,same layout as a: triangular matrix with two inside keys plus a grey bar subplot,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,nature_2
PMC13545012,Nature Methods,nature,3,j,heatmap,none,UNKNOWN,none,white,na,na,na,na,na,UNKNOWN,inside,no,na,0,sequential,other,inside,lower,bold,larger,sans,regular,yes,none,no,yes,normal,0,square,medium,same layout as a: triangular matrix with two inside keys plus a grey bar subplot,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,nature_2
PMC13545012,Nature Methods,nature,3,k,scatter,none,UNKNOWN,none,white,na,na,filled,small,na,UNKNOWN,outside_right,no,na,0,sequential,viridis_like,right,lower,bold,larger,sans,regular,yes,p_values,yes,no,sparse,na,square,medium,"two spatial point maps over greyscale tissue images, no axes; continuous colourbar at right; bracket with a value below the pair",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,nature_2
PMC13554239,Nature Communications,nature,1,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,phylogeny plus light micrographs; classified from caption,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig1.webp,nature_2
PMC13554239,Nature Communications,nature,2,A,pca_umap,none,none,none,white,na,na,filled,small,na,UNKNOWN,below,no,12,12,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,sparse,na,square,medium,small L-shaped UMAP arrows in corner instead of axes; cluster numbers as boxed labels on the embedding; legend shared below panels A and B,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig2.webp,nature_2
PMC13554239,Nature Communications,nature,2,B,heatmap,box,none,none,white,na,na,na,na,na,UNKNOWN,na,na,na,12,greys,greys,left,upper,bold,much_larger,sans,regular,yes,na,na,no,dense,90,wide,medium,greyscale heat cells with black cell borders; coloured category annotation blocks on rows and columns; colourbar drawn as small vertical key at lower left; title below the heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig2.webp,nature_2
PMC13554239,Nature Communications,nature,3,A,pca_umap,none,none,none,white,na,na,filled,small,na,UNKNOWN,below,no,5,5,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,sparse,na,square,medium,UMAP with small corner arrow axes only; legend shared with panel B placed below B,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig3.webp,nature_2
PMC13554239,Nature Communications,nature,3,B,stacked_bar,LB,UNKNOWN,major,white,na,na,na,na,na,UNKNOWN,below,no,5,5,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,dense,0,wide,medium,100% stacked bars with dashed grey horizontal grid lines at 25/50/75; dotted boxes highlight selected bars; legend swatches have black outlines; y tick labels as percent,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig3.webp,nature_2
PMC13554239,Nature Communications,nature,3,C,pca_umap,none,none,none,white,na,na,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,sparse,na,square,low,tiny grey UMAP with highlighted clusters; Ci and Cii micrographs share the letter and are not quantitative,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig3.webp,nature_2
PMC13554239,Nature Communications,nature,3,D,pca_umap,none,none,none,white,na,na,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,sparse,na,square,low,tiny grey UMAP with highlighted clusters; Di/Dii are micrographs,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig3.webp,nature_2
PMC13554239,Nature Communications,nature,3,E,pca_umap,none,none,none,white,na,na,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,sparse,na,square,low,tiny grey UMAP with highlighted clusters; Ei/Eii are micrographs,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig3.webp,nature_2
PMC13554239,Nature Communications,nature,3,F,pca_umap,none,none,none,white,na,na,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,sparse,na,square,low,tiny grey UMAP with highlighted clusters; Fi/Fii are micrographs; G and H are micrographs,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig3.webp,nature_2
PMC13554239,Nature Communications,nature,4,B,other_quant,none,none,none,white,na,na,na,na,na,UNKNOWN,below,no,4,5,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,normal,na,tall,medium,dendrogram with stacked-bar leaf labels; branch heights printed in boxed labels at nodes; coloured dot key for cell classes below; panel A is a schematic,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig4.webp,nature_2
PMC13554239,Nature Communications,nature,4,Ci,heatmap_clustered,none,none,none,white,na,na,na,na,na,UNKNOWN,outside_top,no,2,2,greys,greys,none,upper,bold,much_larger,sans,regular,no,na,na,no,normal,0,square,high,"greyscale distance matrix with values printed in cells, white cell borders, dendrogram on left, coloured category label blocks on both axes, no colourbar; key of two coloured dots above",PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig4.webp,nature_2
PMC13554239,Nature Communications,nature,4,Cii,box,none,none,major,white,box_whisker,no,na,na,na,UNKNOWN,none,na,na,6,mixed,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,normal,0,wide,medium,"boxes coloured by group, white-panel background with faint horizontal grid, facet strips as coloured label blocks below; no axis lines visible; vertical facet dividers",PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig4.webp,nature_2
PMC13554239,Nature Communications,nature,4,Di,heatmap_clustered,none,none,none,white,na,na,na,na,na,UNKNOWN,outside_top,no,2,2,greys,greys,none,upper,bold,much_larger,sans,regular,no,na,na,no,normal,0,square,high,same style as Ci,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig4.webp,nature_2
PMC13554239,Nature Communications,nature,4,Dii,box,none,none,major,white,box_whisker,no,na,na,na,UNKNOWN,none,na,na,6,mixed,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,normal,0,wide,medium,same style as Cii,PRIVATE_REFERENCE_ONLY/corpus/PMC13554239/figures/Fig4.webp,nature_2
PMC13558045,Nature,nature,1,d,line,LB,out,none,white,none,na,na,na,regular,UNKNOWN,none,no,na,1,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,"single red height-profile line with dashed reference line and arrow annotations; AFM image with vertical colourbar shares letter d; a-c, e, f are schematics/micrographs",PRIVATE_REFERENCE_ONLY/corpus/PMC13558045/figures/Fig1.webp,nature_2
PMC13558045,Nature,nature,2,p1,bar,LB,out,none,white,bars_caps,no,na,na,na,UNKNOWN,none,no,na,3,muted,na,na,none,UNKNOWN,UNKNOWN,sans,regular,no,na,na,no,normal,0,square,high,figure has no panel letters; bar chart at upper right of a large schematic; bars have dark outlines and muted fills; italic-subscript category labels on two lines; panel_label_case none for this figure,PRIVATE_REFERENCE_ONLY/corpus/PMC13558045/figures/Fig2.webp,nature_2
PMC13558045,Nature,nature,3,b,line,LB,out,none,white,none,na,na,na,heavy,UNKNOWN,inside,no,2,2,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,square,high,log x axis with minor ticks; series labelled by in-plot text rather than a legend key; red and blue lines clearly thicker than axes; panel a is a schematic,PRIVATE_REFERENCE_ONLY/corpus/PMC13558045/figures/Fig3.webp,nature_2
PMC13558045,Nature,nature,3,c,line,LB,out,none,white,none,na,na,na,heavy,UNKNOWN,inside,no,2,2,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,square,high,log-log axes with minor ticks; dashed horizontal reference lines labelled by in-plot text,PRIVATE_REFERENCE_ONLY/corpus/PMC13558045/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,1,a,survival,LB,out,none,white,none,na,na,na,regular,UNKNOWN,outside_right,no,2,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,no,yes,normal,0,wide,high,black and grey step curves; dashed median lines; n given in legend entries; P value as in-plot text; panel b (tracking traces) not quantitative,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,1,c,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,1,d,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,1,e,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,1,f,grouped_bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,inside,no,2,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,square,medium,grouped grey/white bars with legend inside upper right; three P values printed above dotted brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,1,g,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,1,h,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,1,i,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig1.webp,nature_2
PMC13558073,Nature,nature,2,a,scatter,LB,out,none,white,na,na,filled,small,na,UNKNOWN,none,no,na,0,sequential,rainbow,none,lower,bold,larger,sans,regular,no,na,na,no,normal,0,square,medium,three flow-cytometry pseudocolour dot plots share letter a; arrow-headed axes; gate rectangles with labels; biexponential tick labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,2,b,grouped_bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,outside_right,no,2,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,square,medium,grouped grey/white bars; legend key outside right; dotted brackets with P values,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,2,c,grouped_bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,outside_right,no,2,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,square,medium,same style as b,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,2,d,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,2,f,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,2,h,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,no,na,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,grey filled vs white open bars with black outline; circles for Ctrl and squares for Sema overlaid; dotted vertical comparison bracket with P value above; n printed inside bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,2,i,other_quant,LB,out,none,white,na,na,filled,small,na,UNKNOWN,none,no,na,2,monochrome_black,na,none,lower,bold,larger,sans,regular,no,na,na,no,normal,0,square,medium,black contour density plot with red and blue gate rectangles; arrow-headed axes,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,2,j,stacked_bar,LB,out,none,white,bars_caps,no,na,na,na,UNKNOWN,outside_right,no,2,2,greys,na,na,lower,bold,larger,sans,regular,no,p_values,yes,yes,normal,0,tall,medium,two-tone grey stacked bars with caps error bars; legend outside right; more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig2.webp,nature_2
PMC13558073,Nature,nature,3,a,volcano,LB,out,none,white,na,na,filled,small,na,UNKNOWN,inside,no,2,2,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,square,high,blue/red significant points with grey non-significant; legend inside upper right,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,3,b,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,no,na,1,pastel,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,horizontal light-blue bars with black outline; category names as y tick labels; title above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,3,c,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,no,na,1,pastel,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,horizontal light-blue bars with black outline; category names as y tick labels; title above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,3,d,dot_bubble,LB,out,none,white,na,na,filled,medium,na,UNKNOWN,outside_right,no,3,0,sequential,viridis_like,right,lower,bold,larger,sans,regular,no,na,na,no,normal,0,tall,high,bubble size key (3 entries) and viridis colourbar both to the right,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,3,e,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,no,na,1,pastel,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,horizontal light-blue bars with black outline; category names as y tick labels; title above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,3,f,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,no,na,1,pastel,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,horizontal light-blue bars with black outline; category names as y tick labels; title above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,3,g,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,no,na,1,pastel,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,horizontal light-blue bars with black outline; category names as y tick labels; title above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558073,Nature,nature,3,h,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,no,na,1,pastel,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,horizontal light-blue bars with black outline; category names as y tick labels; title above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig3.webp,nature_2
PMC13558076,Nature,nature,1,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,"concept schematic: illustrative phase masks, sketched PDFs, Poincare spheres and an SLM photograph; no measured data axes",PRIVATE_REFERENCE_ONLY/corpus/PMC13558076/figures/Fig1.webp,nature_2
