paper_id,authors,year,journal,journal_family,DOI,article_type,figure_number,panel,plot_family,local_source,license,usable_for_measurement,notes
no PMCID recorded,"Kume M, Koguchi-Yoshioka H, Nakai S, et al.",2024,eLife (Reviewed Preprint RP97654),other,10.7554/eLife.97654,unknown (no local XML),Figure 5,C (KRT16 sub-panel),dot/bubble,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/kume2024_keratin_dotplot/reference_figures/kume2024_keratin_dotplot/reference_panel.png; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/kume2024_keratin_dotplot/reference_figures/kume2024_keratin_dotplot/crop_metadata.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/kume2024_keratin_dotplot/reference_figures/kume2024_keratin_dotplot/license.txt; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/kume2024_keratin_dotplot/source/paper_metadata.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/kume2024_keratin_dotplot/source/figure_targets.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/kume2024_keratin_dotplot/raw_data/elife-97654-fig5-data1-v1.xlsx ; mirrored byte-identically at /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/benchmarks/ten_publication_recreation and /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/benchmarks/ten_publication_recreation,CC BY 4.0 (license.txt: 'CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)'; no local XML),yes,"Dot-strip with mean+-SD, n=38 Ctl / 27 NL; also Figure 4c-D. WARNING: the two Kume entries record different titles and author lists for the same DOI."
no PMCID recorded,"Liu L, He G-J, Chen L, Zheng J, et al.",2018,eLife,other,10.7554/eLife.38683,unknown (no local XML),Figure 2,A,box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/liu2018_cryptococcus_meiosis/reference_figures/liu2018_cryptococcus_meiosis/reference_panel.png; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/liu2018_cryptococcus_meiosis/reference_figures/liu2018_cryptococcus_meiosis/crop_metadata.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/liu2018_cryptococcus_meiosis/reference_figures/liu2018_cryptococcus_meiosis/license.txt; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/liu2018_cryptococcus_meiosis/source/paper_metadata.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/liu2018_cryptococcus_meiosis/source/figure_targets.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/liu2018_cryptococcus_meiosis/raw_data/elife-38683-fig2-data1-v2.xlsx ; mirrored byte-identically at /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/benchmarks/ten_publication_recreation and /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/benchmarks/ten_publication_recreation,CC BY 4.0 (license.txt: 'CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)'; no local XML),yes,"Violins, 5 strains x 2 conditions, n=150 each; crop 0/0/0.57/0.34 of 4252x3679. Also Figure 4c-B."
no PMCID recorded,"Penha RCC, Smith-Byrne K, Atkins JR, et al.",2023,eLife,other,10.7554/eLife.83118,unknown (no local XML),Figure 2,whole figure (single panel),forest,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/penha2023_telomere_lungcancer/reference_figures/penha2023_telomere_lungcancer/reference_panel.png; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/penha2023_telomere_lungcancer/reference_figures/penha2023_telomere_lungcancer/crop_metadata.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/penha2023_telomere_lungcancer/reference_figures/penha2023_telomere_lungcancer/license.txt; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/penha2023_telomere_lungcancer/source/paper_metadata.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/penha2023_telomere_lungcancer/source/figure_targets.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/penha2023_telomere_lungcancer/processed_data/ltl_lungcancer_mr_or.csv ; mirrored byte-identically at /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/benchmarks/ten_publication_recreation and /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/benchmarks/ten_publication_recreation,CC BY 4.0 (license.txt: 'CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)'; no local XML),yes,Only forest-plot IMAGE in the entire local corpus. No source-data file: the 6 OR/95%CI rows were transcribed from the published image.
no PMCID recorded (PMID 37155670),"Osipovich AB, Dudek KD, Trinh LT, et al.",2023,PLOS Genetics,other,10.1371/journal.pgen.1010729,unknown (no local XML),none (S2 Table only),n/a,volcano/MA,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/osipovich2023_zfp92_islet/provenance.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/ten_publication_recreation/publications/osipovich2023_zfp92_islet/raw_data/pgen.1010729.s012.xlsx; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/data/platform_tests/zfp92_ko_vs_wt_deseq2.provenance.json; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/Manuscript_reorganization_091026/05_Extended_Validation/tables/Extended_Table_08.csv,"CC BY 4.0 ('(c) 2023 Osipovich et al. ... Creative Commons Attribution License', recorded in provenance.json)",no,"DESeq2 table only, used as the zfp92 volcano input for Figure 5a-d,f and as an input-format fixture. Provenance explicitly states 'no published figure image is redistributed'. Orphan entry: absent from the benchmark manifest."
"n/a (dataset, not a paper)",Gapminder Foundation,2007,gapminder.org,other,none,n/a,n/a,n/a,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/data/dataset_B/gapminder_2007.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot/benchmarks/publication_recreation/datasets/gapminder/provenance.json,CC BY 4.0 (gapminder.org free material),no,Figure 4b preset-reuse dataset. Not a publication; listed only so the Figure 4 data provenance is complete.
no PMCID recorded,Keller BA et al. (Vitessce),2024,Nature Methods,Nature-family,10.1038/s41592-024-02436-x,unknown (not recorded locally),main view-config figure,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,L'Yi S et al. (Chromoscope),2023,Nature Methods,Nature-family,10.1038/s41592-023-02056-x,unknown (not recorded locally),overview figure,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Kerpedjiev P et al. (HiGlass),2018,Genome Biology,other,10.1186/s13059-018-1486-1,unknown (not recorded locally),view-configuration figure,whole figure,heatmap,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Satyanarayan A et al. (Vega-Lite),2017,IEEE TVCG,other,10.1109/TVCG.2016.2599030,unknown (not recorded locally),spec-to-chart examples,multiple,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,L'Yi S et al. (Gosling),2022,IEEE TVCG,other,10.1109/TVCG.2021.3114876,unknown (not recorded locally),grammar/spec gallery,multiple,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Galaxy Community,2024,Nucleic Acids Research,other,10.1093/nar/gkae410,unknown (not recorded locally),workflow/history provenance figure,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Di Tommaso P et al. (Nextflow),2017,Nature Biotechnology,Nature-family,10.1038/nbt.3820,unknown (not recorded locally),reproducibility comparison figure,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Moelder F et al. (Snakemake),2021,F1000Research,other,10.12688/f1000research.29032.2,unknown (not recorded locally),workflow DAG / report,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Allan C et al. (OMERO),2012,Nature Methods,Nature-family,10.1038/nmeth.1896,unknown (not recorded locally),data-model figure,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,"Graumann J, Cotton RJ (multipanelfigure)",2018,Journal of Statistical Software,other,10.18637/jss.v084.c03,unknown (not recorded locally),compound-figure examples,multiple,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Durant G et al.,2022,PLOS Computational Biology,other,10.1371/journal.pcbi.1010622,unknown (not recorded locally),rules summary figure,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Ewels P et al. (MultiQC),2016,Bioinformatics,other,10.1093/bioinformatics/btw354,unknown (not recorded locally),report overview figure,whole figure,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,Virshup I et al. (scverse),2023,Nature Biotechnology,Nature-family,10.1038/s41587-023-01733-8,unknown (not recorded locally),ecosystem overview figure,whole figure,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure4/manuscriptv3/Figure4/audit/high_impact_figure_design_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure4/audit/high_impact_figure_design_notes.md,unknown (not recorded locally),no,"Figure 4 layout/design reference (high_impact_figure_design_notes.md). DOI-only citation: no image, no XML, no licence recorded locally."
no PMCID recorded,"Wolf FA, Angerer P, Theis FJ (SCANPY)",2018,Genome Biology,other,10.1186/s13059-017-1382-0,unknown (not recorded locally),Fig. 1,b; c,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Korsunsky I et al. (Harmony),2019,Nature Methods,Nature-family,10.1038/s41592-019-0619-0,unknown (not recorded locally),Fig. 3,A; B,line/time-course,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Kim D et al. (HISAT2),2019,Nature Biotechnology,Nature-family,10.1038/s41587-019-0201-4,unknown (not recorded locally),Fig. 5,whole figure,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,"Wood DE, Lu J, Langmead B (Kraken 2)",2019,Genome Biology,other,10.1186/s13059-019-1891-0,unknown (not recorded locally),Fig. 2; Fig. 1,2a; 1d,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Melsted P et al. (kallisto|bustools),2021,Nature Biotechnology,Nature-family,10.1038/s41587-021-00870-2,unknown (not recorded locally),Fig. 1,e; f,line/time-course,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Stuart T et al. (Signac),2021,Nature Methods,Nature-family,10.1038/s41592-021-01282-5,unknown (not recorded locally),Fig. 5,b; c; e; f,line/time-course,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,He D et al. (Alevin-fry),2022,Nature Methods,Nature-family,10.1038/s41592-022-01408-3,unknown (not recorded locally),Fig. 2,d; e,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Zhang K et al. (SnapATAC2),2024,Nature Methods,Nature-family,10.1038/s41592-023-02139-9,unknown (not recorded locally),Fig. 1,c; d; e,line/time-course,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Muzellec B et al. (PyDESeq2),2023,Bioinformatics,other,10.1093/bioinformatics/btad547,unknown (not recorded locally),Fig. 1,a; c; d,box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Behdenna A et al. (pyComBat),2023,BMC Bioinformatics,other,10.1186/s12859-023-05578-5,unknown (not recorded locally),Fig. 1,A; B-D,box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Bonfield JK et al. (HTSlib),2021,GigaScience,other,10.1093/gigascience/giab007,unknown (not recorded locally),Fig. 2; Fig. 3,whole figures,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Di Tommaso P et al. (Nextflow),2017,Nature Biotechnology,Nature-family,10.1038/nbt.3820,unknown (not recorded locally),Fig. 1,a; b,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,"Beaulieu-Jones BK, Greene CS",2017,Nature Biotechnology,Nature-family,10.1038/nbt.3780,unknown (not recorded locally),Fig. 2,A; B,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Glatard T et al.,2015,Frontiers in Neuroinformatics,other,10.3389/fninf.2015.00012,unknown (not recorded locally),Fig. 4; Fig. 9,whole figures,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Gayoso A et al. (scvi-tools),2022,Nature Biotechnology,Nature-family,10.1038/s41587-021-01206-w,unknown (not recorded locally),Supp. Fig. 2; Fig. 3; Fig. 6,S2; 3f; 6g,line/time-course,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure5/manuscriptv3/Figure5/audit/high_impact_technical_figure_notes.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure5/audit/high_impact_technical_figure_notes.md,unknown (not recorded locally),no,"Figure 5 technical-figure style reference (high_impact_technical_figure_notes.md); panel letters verified in that file. DOI-only: no image, no XML, no licence recorded locally."
no PMCID recorded,Pan Y et al.,2024,Nature Communications,Nature-family,10.1038/s41467-024-50199-y,unknown (no local XML),Fig. 3,(30 subgroups x 3 outcomes),forest,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: too many rows for one cell"
no PMCID recorded,Shetty R et al.,2024,Nature Communications,Nature-family,10.1038/s41467-024-50231-1,unknown (no local XML),Fig. 4,(5 outcomes),forest,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: exact but only five rows"
no PMCID recorded,Pouyiourou M et al.,2023,Nature Communications,Nature-family,10.1038/s41467-023-42400-5,unknown (no local XML),Fig. 2,a,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: smaller than the selected KM (31 patients)"
