journal,paper_id,year,DOI,figure_number,panel,representation,number_of_groups,approximate_n_per_group,raw_points_visible,summary,summary_source,error,error_source,marker_size_relative,marker_edge,marker_fill,jitter_style,bar_width,box_width,palette_type,control_color_behavior,statistical_annotation,p_display,axis_style,legend_style,n_label,zero_baseline,physical_panel_size,confidence_of_measurement,notes,image_path,reviewer
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,3,a/2,bar,5,unknown,no,none,none,none,none,na,na,na,na,medium,na,greys,grey,none,none,LB,none,none,yes,small,medium,ancillary horizontal read-count bar plot beside heatmap in same panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,3,d,box,2,caption:n=3,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,greys,grey,bracket+p_value,exact,LB,none,in_caption,no,small,high,"grey-filled boxes, whiskers 1.5x IQR, Welch two-sided t-test",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,3,g,box,2,caption:n=3,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,greys,grey,bracket+p_value,exact,LB,none,in_caption,no,small,high,same styling as panel d,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,3,h/2,bar,5,unknown,no,none,none,none,none,na,na,na,na,medium,na,greys,grey,none,none,LB,none,none,yes,small,medium,ancillary horizontal read-count bars beside heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,3,i/2,bar,5,unknown,no,none,none,none,none,na,na,na,na,medium,na,greys,grey,none,none,LB,none,none,yes,small,medium,ancillary horizontal read-count bars beside heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,3,j/2,bar,4,unknown,no,none,none,none,none,na,na,na,na,medium,na,greys,grey,none,none,LB,none,none,yes,small,medium,ancillary horizontal read-count bars beside heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig3.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,4,b,bar,5x4,unknown,no,none,none,none,none,na,na,na,na,narrow,na,multi_categorical,na,none,none,LB,outside,none,yes,medium,medium,"grouped bars per cell type, each bar shaded light/dark for novel vs known isoforms",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig4.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,4,c,bar,3x4,unknown,no,none,caption,CI,caption,na,na,na,na,narrow,na,multi_categorical,na,none,none,LB,none,none,yes,medium,high,"each bar a single proportion with 95% Wilson CI, legend shared with panel b",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig4.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,4,g,dot_strip,4x4,4/4/4/4,yes,none,none,none,none,medium,none,filled,centered,na,na,multi_categorical,na,none,none,LB,none,none,no,small,medium,"one dot per dataset per cortical layer, no summary bar or line",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig4.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,5,b,bar+points,3x2,1-3 per bar,yes,mean,caption,none,none,small,none,same_colour,centered,narrow,na,multi_categorical,na,none,none,LB,inside,none,yes,medium,medium,"horizontal bars, pastel fill with darker same-hue replicate dots at bar tip",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig5.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,5,c,bar+points,3x2,1-3 per bar,yes,mean,inferred,none,none,small,none,same_colour,centered,narrow,na,multi_categorical,na,none,none,LB,none,none,yes,medium,medium,"horizontal bars with overlaid replicate dots, legend shared with panel b",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig5.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,5,e,bar,5x4,unknown,no,none,none,none,none,na,na,na,na,narrow,na,multi_categorical,na,none,none,LB,outside,none,yes,medium,medium,grouped bars shaded light/dark for novel vs known isoforms,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig5.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,5,f,bar,5x4,unknown,no,none,caption,CI,caption,na,na,na,na,narrow,na,multi_categorical,na,none,none,LB,none,none,yes,medium,high,each bar a single proportion with 95% Wilson CI,PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig5.webp,gc_nature
Nature Methods,PMC13545012,2026,10.1038/s41592-026-03211-w,5,i,bar,2,unknown,no,none,none,none,none,na,na,na,na,medium,na,single_accent,na,bracket+stars,stars,LB,none,none,yes,medium,high,"horizontal bars, observed vs expected overlap, Fisher exact test stars",PRIVATE_REFERENCE_ONLY/corpus/PMC13545012/figures/Fig5.webp,gc_nature
Nature Communications,PMC13562589,2026,10.1038/s41467-026-77731-6,2,a/1,bar+points,4,2/3,yes,mean,caption,SD,caption,small,none,filled,centered,medium,na,single_accent,coloured,none,none,LB,none,in_caption,yes,small,medium,"Melting temperature bars for four MHCI cysteine mutants, light purple fill, 2-3 navy replicate dots per bar, broken y axis with white gap, category labels rotated 45 deg",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,gc_nature
Nature Communications,PMC13562589,2026,10.1038/s41467-026-77731-6,2,a/2,bar+points,4,2/3,yes,mean,caption,SD,caption,small,none,filled,centered,medium,na,single_accent,coloured,none,none,LB,none,in_caption,yes,small,medium,"Melting temperature bars for four ERp57/Tsn variants, dark purple fill, otherwise identical to a/1; broken y axis",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,gc_nature
Nature Communications,PMC13562589,2026,10.1038/s41467-026-77731-6,2,c,bar+points,3,2/3,yes,mean,caption,SD,caption,small,none,filled,centered,medium,na,single_accent,coloured,none,none,LB,none,in_caption,yes,small,medium,"Apparent k_on bars (right-hand plot of panel c), light purple fill, replicate dots centred on each bar, SD whiskers with caps",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,gc_nature
Nature Communications,PMC13562589,2026,10.1038/s41467-026-77731-6,2,d,bar+points,6,2/3,yes,mean,caption,SD,caption,small,none,filled,centered,medium,na,single_accent,coloured,none,none,LB,none,in_caption,yes,small,medium,"Fold-change bars, blue fill, 6 conditions including the w/o Tsn reference bar at 1.0 drawn in the same colour",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,gc_nature
Nature Communications,PMC13562589,2026,10.1038/s41467-026-77731-6,2,e,bar+points,6,2/3,yes,mean,caption,SD,caption,small,none,filled,centered,medium,na,single_accent,coloured,none,none,LB,none,in_caption,yes,small,medium,"Fold-change bars, teal fill, same layout as d",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,gc_nature
Nature Communications,PMC13562589,2026,10.1038/s41467-026-77731-6,2,f,bar+points,6,2/3,yes,mean,caption,SD,caption,small,none,filled,centered,medium,na,single_accent,coloured,none,none,LB,none,in_caption,yes,small,medium,"Fold-change bars, green fill, same layout as d",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,3,d/1,box,3x12,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,multi_categorical,coloured,stars_only,stars,LB,in_caption,in_caption,no,small,medium,"Cross-mucosa (CM) grouped box plots: proximal/middle/distal (blue/orange/green) for each of ~12 cell types; boxes very narrow and touching within a cell-type group; FDR stars printed above, no brackets",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig3.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,3,d/2,box,3x7,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,multi_categorical,coloured,stars_only,stars,LB,in_caption,in_caption,no,small,medium,"MEI grouped box plots, same styling as d/1 with ~7 cell types",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig3.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,3,e/1,box,3,caption:6/2/6,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,coloured,none,none,LB,in_caption,in_caption,no,small,low,Horizontal box plots of goblet-cell fraction from cSplotch for proximal/middle/distal; boxes stacked vertically with x axis at bottom; small marks left of the boxes could not be resolved at web resolution,PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig3.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,3,e/2,box,3,caption:6/2/6,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,coloured,none,none,LB,in_caption,in_caption,no,small,low,"Horizontal box plots of scaled IF intensity per unit area, same three regional colours as e/1",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig3.jpg,gc_nature
Nature communications,PMC12775072,2025,10.1038/s41467-025-67906-y,3,a,box,13,unknown,no,median,inferred,IQR_whiskers,inferred,na,na,na,na,na,medium,multi_categorical,na,none,none,box,outside,none,no,large,medium,ggplot2-style boxplots of PC2 by site x sex; only outlier points shown as black dots; caption says mean values and bracketed n but image shows box medians and no n labels; green shaded background marks Unterwoelbling groups; per-category fill colours duplicated in legend,../make_my_plot/figure_library/nature/2025_Furtwngler_tracing_social_mechanisms_and_interregio/figures/fig03_Fig3.jpg,gc_nature
Nature communications,PMC12775072,2025,10.1038/s41467-025-67906-y,3,b,box,7x3,unknown,no,median,inferred,IQR_whiskers,inferred,na,na,na,na,na,medium,multi_categorical,na,none,none,box,outside,none,no,large,medium,"grouped ggplot2 boxplots of ancestry component amounts per site (3 components: AnatoliaNeolithic red, WHG green, YamnayaSamara blue); outliers as black dots; caption says means indicated by lines but boxes show medians; green shaded region",../make_my_plot/figure_library/nature/2025_Furtwngler_tracing_social_mechanisms_and_interregio/figures/fig03_Fig3.jpg,gc_nature
Nature,PMC13558045,2026,10.1038/s41586-026-10941-6,2,p1,bar,3,caption:n=20,no,mean,caption,SD,caption,na,na,na,na,narrow,na,multi_categorical,coloured,none,none,LB,none,in_caption,yes,medium,medium,unlettered figure; bar chart is an inset on a schematic; physical-science measurement not biological,PRIVATE_REFERENCE_ONLY/corpus/PMC13558045/figures/Fig2.webp,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,2,b,dot_strip,13,caption:88,yes,none,none,none,none,small,none,filled,jitter,na,na,single_accent,na,none,none,LB,none,in_caption,no,medium,medium,"Prediction error per cell type, n = 88 annotated spots per cell type drawn as a jittered blue strip; no median or mean line drawn; y axis centred on zero",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,2,i/1,bar+points,5,caption:4,yes,mean,caption,CI,caption,small,none,filled,centered,medium,na,single_accent,white_or_open,none,none,LB,none,in_caption,yes,small,medium,"Scaled IF intensity for Epcam across five MROIs; bars shaded white to red along the MROI axis, small dark replicate dots on each bar, 95% CI whiskers",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,2,i/2,bar+points,5,caption:4,yes,mean,caption,CI,caption,small,none,filled,centered,medium,na,single_accent,white_or_open,none,none,LB,none,in_caption,yes,small,medium,"Scaled IF intensity for Tff3, same white-to-red bar ramp and replicate dots",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,2,i/3,bar+points,5,caption:3,yes,mean,caption,CI,caption,small,none,filled,centered,medium,na,single_accent,white_or_open,none,none,LB,none,in_caption,yes,small,medium,"Scaled IF intensity for Sma, same styling",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,2,i/4,bar+points,5,caption:4,yes,mean,caption,CI,caption,small,none,filled,centered,medium,na,single_accent,white_or_open,none,none,LB,none,in_caption,yes,small,medium,"Scaled IF intensity for Cd48, same styling",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,2,m/1,bar+points,2,3/3,yes,mean,inferred,unknown,none,small,dark,filled,centered,medium,na,single_accent,white_or_open,none,none,LB,none,none,yes,small,medium,"Pdgfra IF intensity, fibroblast (red bar) vs nonfibroblast (white bar with black outline), three dark replicate dots per bar, short error whiskers of unstated type",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461361,2026,10.1038/s41587-025-02830-6,2,m/2,bar+points,2,3/3,yes,mean,inferred,unknown,none,small,dark,filled,centered,medium,na,single_accent,white_or_open,none,none,LB,none,none,yes,small,medium,"Prdx6 IF intensity, goblet (red bar) vs nongoblet (white bar), same styling as m/1",PRIVATE_REFERENCE_ONLY/corpus/PMC13461361/figures/Fig2.jpg,gc_nature
Nature Communications,PMC13558581,2026,10.1038/s41467-026-72182-5,1,d,box+points,2,caption:12317/4548,yes,median,caption,IQR_whiskers,caption,small,none,filled,jitter,na,medium,outline_only,na,stars_only,stars,LB,none,above_category,yes,small,high,"closed vs open chromatin, white boxes with dense small grey points, **** printed without bracket",PRIVATE_REFERENCE_ONLY/corpus/PMC13558581/figures/Fig1.webp,gc_nature
Nature Communications,PMC13558581,2026,10.1038/s41467-026-72182-5,3,b,box+points,3x7,2/4/8/16/19/39/52/90/101/102/103/119/122/125/171/179 (varies by gene),yes,median,caption,IQR_whiskers,caption,small,none,filled,jitter,na,narrow,multi_categorical,white_or_open,line+stars,mixed,box,inside,below_category,no,medium,medium,"expression of 7 TSGs, wt (white) vs hemizygous loss (grey) vs Epi2Hit (red); per-group n printed beside each box; - denotes ns",PRIVATE_REFERENCE_ONLY/corpus/PMC13558581/figures/Fig3.webp,gc_nature
Nature Communications,PMC13558581,2026,10.1038/s41467-026-72182-5,3,f,box+points,2,24/121,yes,median,caption,IQR_whiskers,caption,small,none,filled,jitter,na,medium,single_accent,white_or_open,p_value_only,exact,box,none,below_category,no,small,medium,"APC expression, low (white box) vs high (red box) eCpG methylation",PRIVATE_REFERENCE_ONLY/corpus/PMC13558581/figures/Fig3.webp,gc_nature
Nature Communications,PMC13558581,2026,10.1038/s41467-026-72182-5,3,g,box+points,2x9,caption:168/168,yes,median,caption,IQR_whiskers,caption,small,none,filled,jitter,na,narrow,multi_categorical,na,line+stars,mixed,LB,inside,in_caption,yes,large,medium,"methylation beta-values at 9 CpG sites, high (blue) vs low (red) expression; - denotes ns, * at eCpG",PRIVATE_REFERENCE_ONLY/corpus/PMC13558581/figures/Fig3.webp,gc_nature
Nature Communications,PMC13558581,2026,10.1038/s41467-026-72182-5,4,b,box+points,2,caption:48/55,yes,median,caption,IQR_whiskers,caption,small,dark,mixed,jitter,na,medium,single_accent,white_or_open,p_value_only,exact,LB,none,above_category,no,small,high,"MYC expression ZFHX3 WT (white box, open points) vs Epi2Hit (red box, filled points); panels d (ranked gene bars), e (stacked composition) and f (KM) skipped",PRIVATE_REFERENCE_ONLY/corpus/PMC13558581/figures/Fig4.webp,gc_nature
Nature Communications,PMC13558581,2026,10.1038/s41467-026-72182-5,5,c,box+points,2,caption:113/103,yes,median,caption,IQR_whiskers,caption,medium,none,filled,jitter,na,medium,multi_categorical,na,bracket+stars,stars,LB,none,in_caption,yes,medium,medium,"distance to closest essential gene, homozygous loss (blue box) vs Epi2Hit (red box), grey points overlaid",PRIVATE_REFERENCE_ONLY/corpus/PMC13558581/figures/Fig5.webp,gc_nature
Nature Communications,PMC13558581,2026,10.1038/s41467-026-72182-5,5,e,box+points,2,caption:104/143,yes,median,caption,IQR_whiskers,caption,medium,none,filled,jitter,na,medium,multi_categorical,na,bracket+stars,stars,LB,none,in_caption,no,medium,medium,"average expression of TSGs (pink box) vs essential genes (blue box), grey points overlaid",PRIVATE_REFERENCE_ONLY/corpus/PMC13558581/figures/Fig5.webp,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,2,h,box,2,caption:n=3,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,na,none,none,LB,inside,in_caption,no,small,medium,"blue/orange filled boxes, mean drawn as circle inside box, x axis labelled by excitation wavelength",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,3,c,bar+points,2x2,3/3/3/3,yes,mean,caption,SD,caption,small,dark,mixed,jitter,medium,na,greys,white_or_open,none,none,LB,inside,in_caption,yes,small,medium,"white vs grey bars before/after FACS, replicate dots overlaid",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig3.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,3,g,bar+points,3,3/3/3,yes,mean,caption,SD,caption,small,dark,open,jitter,medium,na,outline_only,white_or_open,bracket+stars,stars,box,none,in_caption,yes,medium,medium,"open outlined bars, replicate dots, two significance brackets, one-way ANOVA",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig3.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,3,h,bar+points,2,12/12,yes,mean,caption,SD,caption,small,dark,open,jitter,medium,na,outline_only,white_or_open,bracket+stars,stars,box,none,in_caption,no,medium,medium,"logistic-regression coefficient, actual vs shuffled control, open circles",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig3.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,3,i,bar+points,2,12/12,yes,mean,caption,SD,caption,small,dark,open,jitter,medium,na,outline_only,white_or_open,bracket+stars,stars,box,none,in_caption,yes,medium,medium,"model accuracy, actual vs shuffled control",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig3.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,4,f,dot_strip+summary,4,4/5/5/4,yes,median,caption,SD,caption,medium,dark,filled,centered,na,na,monochrome_black,black,bracket+stars,mixed,box,none,in_caption,yes,medium,high,"black markers with different shapes per group, long line = median, short lines = s.d., NS and star brackets",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig4.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,5,a,bar+points,2x2,8/8/8/8,yes,mean,caption,SEM,caption,small,dark,mixed,jitter,medium,na,greys,white_or_open,bracket+stars,ns_text,LB,inside,in_caption,yes,medium,medium,"open-white vs grey bars, hybrids vs no hybrids at two test days, NS over brackets",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,5,b,bar+points,2x2,8/8/8/8,yes,mean,caption,SEM,caption,small,dark,mixed,jitter,medium,na,greys,white_or_open,bracket+stars,ns_text,LB,inside,in_caption,yes,medium,medium,"same styling as panel a, novel object recognition discrimination score",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,5,c,bar+points,3x2,3/3/3/3/3/3,yes,mean,caption,SD,caption,small,dark,mixed,jitter,medium,na,greys,white_or_open,bracket+stars,ns_text,LB,inside,in_caption,yes,medium,medium,"SWED vs PBS compared at three post-injection time points, x axis is time points",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC13461362,2026,10.1038/s41587-025-02809-3,5,d,bar+points,3x2,3/3/3/3/3/3,yes,mean,caption,SD,caption,small,dark,mixed,jitter,medium,na,greys,white_or_open,bracket+stars,ns_text,LB,inside,in_caption,yes,medium,medium,"same styling as panel c, GFAP levels; panels e and f skipped as single-series time-course bars",PRIVATE_REFERENCE_ONLY/corpus/PMC13461362/figures/Fig5.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,3,a,dot_strip+summary,22x3,29/61/41,yes,mean,caption,none,none,small,none,filled,jitter,na,na,multi_categorical,coloured,stars_only,stars,LB,none,in_caption,no,large,medium,"22 cell types x 3 entity classes, log y axis, short horizontal mean bars, colours defined in panel b",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig3.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,4,c/1,dot_strip,5x2,unknown,yes,none,none,none,none,small,none,filled,centered,na,na,multi_categorical,coloured,none,none,LB,inside,none,yes,small,medium,"facet B; per-patient TMA cores (circles) vs whole-slide image value (square), 1-5 points per patient",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,4,c/2,dot_strip,5x2,unknown,yes,none,none,none,none,small,none,filled,centered,na,na,multi_categorical,coloured,none,none,LB,inside,none,yes,small,medium,"facet T; per-patient TMA cores (circles) vs whole-slide image value (square), 1-5 points per patient",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,4,c/3,dot_strip,5x2,unknown,yes,none,none,none,none,small,none,filled,centered,na,na,multi_categorical,coloured,none,none,LB,inside,none,yes,small,medium,"facet Myeloid; per-patient TMA cores (circles) vs whole-slide image value (square), 1-5 points per patient",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,4,c/4,dot_strip,5x2,unknown,yes,none,none,none,none,small,none,filled,centered,na,na,multi_categorical,coloured,none,none,LB,inside,none,yes,small,medium,"facet Dendritic; per-patient TMA cores (circles) vs whole-slide image value (square), 1-5 points per patient",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,4,c/5,dot_strip,5x2,unknown,yes,none,none,none,none,small,none,filled,centered,na,na,multi_categorical,coloured,none,none,LB,inside,none,yes,small,medium,"facet Macrophage; per-patient TMA cores (circles) vs whole-slide image value (square), 1-5 points per patient",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,4,c/6,dot_strip,5x2,unknown,yes,none,none,none,none,small,none,filled,centered,na,na,multi_categorical,coloured,none,none,LB,inside,none,yes,small,medium,"facet Stromal; per-patient TMA cores (circles) vs whole-slide image value (square), 1-5 points per patient",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441886,2026,10.1038/s41592-026-03155-1,4,c/7,dot_strip,5x2,unknown,yes,none,none,none,none,small,none,filled,centered,na,na,multi_categorical,coloured,none,none,LB,inside,none,yes,small,medium,"facet Endothelial; per-patient TMA cores (circles) vs whole-slide image value (square), 1-5 points per patient",PRIVATE_REFERENCE_ONLY/corpus/PMC13441886/figures/Fig4.jpg,gc_nature
Nature,PMC13518231,2026,10.1038/s41586-026-10893-x,1,a,bar,12x3,unknown,no,median,caption,SD,caption,na,na,na,na,medium,na,multi_categorical,na,stars_only,stars,LB,inside,none,yes,large,medium,"planetary-science bar chart, 12 gravity coefficients x 3 series, error bars are 15x formal 1 sigma, dashed zero line",PRIVATE_REFERENCE_ONLY/corpus/PMC13518231/figures/Fig1.webp,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,1,d/1,box+points,2,6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,high,SAH teal circles vs SAH+UDC red squares; box fill light tint of group colour; whiskers min-max,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig1.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,1,d/2,box+points,2,6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,high,RBC count in lymph nodes; same style as d/1,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig1.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,1,e/1,box+points,2,6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,high,hematoma area; same style as d/1,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig1.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,1,e/2,box+points,2,6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,high,RBC count in lymph nodes; same style as d/1,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig1.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,2,b,box+points,3,6/6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,"Control group in black points separated by dashed vertical line; SAH teal, SAH+UDC red; bracket only over the two injury groups",PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,2,c,box+points,3,6/6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,same style as b (GFAP MFI),PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,2,d,box+points,3,6/6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,same style as b (FJ-C counts),PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,2,f,box+points,3,6/6/6,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,same style as b (ICH model),PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig2.jpg,gc_nature
