journal,paper_id,year,DOI,figure_number,panel,representation,number_of_groups,approximate_n_per_group,raw_points_visible,summary,summary_source,error,error_source,marker_size_relative,marker_edge,marker_fill,jitter_style,bar_width,box_width,palette_type,control_color_behavior,statistical_annotation,p_display,axis_style,legend_style,n_label,zero_baseline,physical_panel_size,confidence_of_measurement,notes,image_path,reviewer
Science,PMC13107528,2026,10.1126/science.adv2600,4,H,bar+points,3,~12/~15/~9,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,plasma NfL at 15 months,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig4.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,4,K,bar+points,3,~22/~22/~21,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,mixed,LB,none,in_caption,yes,small,medium,open field velocity when moving; ns text alongside asterisks; dense overlapping points,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig4.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,4,L,bar+points,3,~17/~20/~19,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,mixed,LB,none,in_caption,yes,small,medium,marble burying; integer counts so points overlap heavily; ns text alongside asterisks,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig4.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,D,bar+points,3,~4/~5/~6,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,mixed,LB,above,in_caption,yes,small,medium,RT-qPCR C9ORF72 v2; exact P = 0.08 printed on one bracket plus an asterisk and an ns so p display is mixed; genotype legend at right of the panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,E1,bar+points,3,~5/~6/~6,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,poly-GA subpanel of E (hNIL day 9 MSD),PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,E2,bar+points,3,~10/~10/~11,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,poly-GP subpanel of E,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,F1,bar+points,3,~4/~4/~4,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,poly-GA subpanel of F (small molecule day 32),PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,F2,bar+points,3,~5/~5/~4,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,poly-GP subpanel of F,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,G1,bar+points,3,~6/~6/~6,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,poly-GA subpanel of G (NGN2 + small molecule day 35),PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,G2,bar+points,3,~6/~6/~6,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,poly-GP subpanel of G,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,K,bar+points,5x3,caption:5,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,medium,medium,grouped bars: 5 top up-regulated rescued genes x 3 genotypes; pale filled bars with genotype-coloured points; P values from DESeq2,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,5,L,bar+points,5x3,caption:5,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,medium,medium,grouped bars: 5 top down-regulated rescued genes x 3 genotypes; pale filled bars with genotype-coloured points,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,6,A,dot_strip+summary,3x2,~25 per group,yes,mean,inferred,none,none,small,none,filled,jitter,na,na,multi_categorical,coloured,line+stars,stars,LB,inside,in_caption,yes,small,medium,survival rate at day 7 and day 11 after hNIL induction; short horizontal line marks the group mean; no error bars; caption notes solid dots are per-differentiation averages,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig6.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,6,C,bar,5x3,unknown,no,mean,caption,SEM,caption,na,na,na,na,medium,na,multi_categorical,white_or_open,line+stars,stars,LB,none,in_caption,yes,small,medium,AUC of PI uptake across 5 tunicamycin doses x 3 genotypes; grouped bars with SEM error bars and no individual points; control bars white with black outline,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig6.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,6,E,dot_strip+summary,3,~180 per group,yes,mean,inferred,none,none,small,none,filled,jitter,na,na,multi_categorical,coloured,line+stars,mixed,LB,none,in_caption,yes,small,low,neurite density; each dot is one field of view (N=20 wells x 9 FOV per genotype); points extremely dense so counts are approximate; horizontal line marks the mean; ns text alongside asterisks,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig6.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,6,F,dot_strip+summary,3,~180 per group,yes,mean,inferred,none,none,small,none,filled,jitter,na,na,multi_categorical,coloured,line+stars,mixed,LB,none,in_caption,yes,small,low,microtubule depolymerization index; same FOV-level dots as panel E; heavy overplotting; ns text alongside asterisks,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig6.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,6,H,dot_strip+summary,3,caption:100,yes,mean,inferred,none,none,small,none,filled,jitter,na,na,multi_categorical,coloured,line+stars,stars,LB,none,in_caption,yes,small,low,percentage of mislocalized NPC; 100 nuclei per genotype; horizontal line marks the mean; Kruskal-Wallis test,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig6.jpg,gc_science
Science,PMC13107528,2026,10.1126/science.adv2600,6,J,bar+points,3,caption:5,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,white_or_open,line+stars,mixed,LB,none,in_caption,yes,small,medium,normalized STING intensity; each dot is the average of 15-25 FOVs per well; ns text alongside asterisks,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig6.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,1,C,bar+points,2x2,3/3/3/3,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,grey,bracket+stars,stars,LB,above,in_caption,yes,small,high,Grouped bars Adult vs Neonatal each Sham/MI; asterisks over bars plus one bracket with # between groups,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig1.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,2,B,bar+points,3x3,5/5/5/5/5/5/5/5/5,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,coloured,bracket+stars,mixed,LB,above,in_caption,no,medium,high,Log10 y axis truncated at 5 so no zero baseline; grouped Day1/2/3 x IM/SC/IV; ns text on some brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig2.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,2,E,bar+points,2x2,3/4/3/4,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,grey,stars_only,stars,LB,above,in_caption,yes,small,medium,Broken y axis between 15 and 40; Cell vs Medium x saNppa/PBS; caption n = 3 or 4,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig2.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,2,G,bar+points,2,3/3,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,grey,stars_only,stars,LB,none,in_caption,yes,small,high,Ctrl grey bar vs saNppa purple bar; single asterisk over treated bar,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig2.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,2,H,bar+points,3,3/3/3,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,grey,stars_only,stars,LB,none,in_caption,yes,small,high,Sham/PBS/saNppa; asterisk and hash symbols above bars; rotated category labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig2.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,2,I,bar+points,3,3/3/3,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,grey,stars_only,stars,LB,none,in_caption,yes,small,high,Sham/PBS/saNppa pro-ANP in LV; rotated category labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig2.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,5,C,bar+points,2x3,3/3/3/3/3/3,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,coloured,bracket+stars,mixed,LB,inside,in_caption,yes,small,high,Pig serum ANP Day2/Day28 x PBS/saFluc/saNppa; dotted horizontal reference line; ns text on one bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig5.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,5,E1,bar+points,3x3,3/3/3/3/3/3/3/3/3,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,coloured,bracket+stars,mixed,LB,above,in_caption,yes,medium,high,Upper subplot of panel E (LVEF); Pre-op/Day2/Day28 x PBS/saFluc/saNppa,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig5.jpg,gc_science
Science,PMC13124201,2026,10.1126/science.adu9394,5,E2,bar+points,3x3,3/3/3/3/3/3/3/3/3,yes,mean,caption,SD,caption,medium,same_colour,open,jitter,medium,na,multi_categorical,coloured,bracket+stars,stars,LB,above,in_caption,yes,medium,high,Lower subplot of panel E (LVAW thickness); same grouping as E1,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig5.jpg,gc_science
Science Translational Medicine,PMC13246279,2026,10.1126/scitranslmed.adv4942,1,B2,other,4,unknown,no,none,none,none,none,na,na,na,na,medium,na,multi_categorical,na,none,none,box,inside,none,yes,medium,medium,Right subplot of panel B: stacked composition bar of neonatal condition counts across four gestational-age ranges; coded other because it is a stacked count composition compared across GA groups; left subplot of B is a Venn diagram (skipped),PRIVATE_REFERENCE_ONLY/corpus/PMC13246279/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,C,bar+points,3,3/3/3,yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,high,White outline-only bars; first group points black and the two KO clones red; rotated category labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,D,bar+points,2,3/3,yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,high,WT black points vs WT;dIlf3 red points on white outline bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,E,bar+points,4x4,2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2,yes,mean,inferred,SD,inferred,medium,none,filled,centered,medium,na,greys,white_or_open,bracket+p_value,exact,LB,outside,none,yes,small,medium,ChIP-qPCR; four cell lines x K4me3/WDR5 at Actg2 (white bars) and Rel (grey bars); point colour encodes cell line with key below plot; n not stated in caption for this panel (2 visible points per bar),PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,G,bar+points,6,3/3/3/3/3/3,yes,mean,caption,SD,caption,medium,none,filled,jitter,medium,na,outline_only,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,high,Dashed horizontal reference line at 1 (control level); rotated category labels; white bars with red points,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,H,violin+points,2,caption:84,yes,median,inferred,none,none,small,none,filled,jitter,na,medium,multi_categorical,coloured,p_value_only,exact,LB,none,in_caption,no,small,medium,Violins with internal horizontal median line and overlaid dots; n=84 perturbed genes per group; y axis log2 fold change crossing zero,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,K,bar+points,6x3,3/3/3 per gene (18 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,white_or_open,bracket+p_value,exact,LB,outside,in_caption,yes,medium,medium,Six genes x three gRNA conditions; TA-candidate pair genes on white bars and control pair genes on grey bars; condition key printed below axis,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,L,bar+points,3x3,3/3/3 per gene (9 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,white_or_open,bracket+p_value,exact,LB,outside,in_caption,yes,small,medium,Three genes x three gRNA conditions; E2F8 control pair on grey bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,M,bar+points,3x2,3/3 per gene (6 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,outside,in_caption,yes,small,medium,ILF3 KO cells; control vs DDX21 gRNA for three genes; P values printed above each treated bar,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,1,N,bar+points,2x2,3/3 per gene (4 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,outside,in_caption,yes,small,medium,ILF3 KO cells; control vs CSNK1E gRNA for two genes,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,2,E,bar+points,2x4,4/4/4/4/4/4/4/4,yes,mean,inferred,SD,inferred,medium,none,filled,jitter,medium,na,greys,white_or_open,bracket+p_value,exact,LB,outside,none,yes,medium,medium,Ser2p Pol II ChIP-qPCR at Actg2 (white bars) and Rel (grey bars) for four cell lines; point colour encodes cell line with key below; n not stated in caption (4 visible points per bar); gene diagrams above plot,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig2.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,2,K,bar+points,7x3,3/3/3 per gRNA (21 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,grey,p_value_only,exact,LB,inside,in_caption,yes,large,medium,"dCas13-Ctrl grey bars, dCas13-lacZ striped bars, dCas13-NF110 white bars across control gRNA plus six Actg2 antisense gRNAs; rotated exact P values above bars; Actg2 locus map below plot",PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig2.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,3,A,bar+points,4x2,3/3 per pair (8 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,medium,Ctrl NMD vs Actg1 NMD for Actg2 and endogenous Actg1 in WT MEFs (white bars) and Ilf3 KD (grey bars); control points black treated points red,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig3.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,3,E,bar+points,3,3/3/4,yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,medium,RIP-qPCR WT vs Actg1-NSD vs Actg1-NSD delta75; point colour encodes genotype; rotated category labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig3.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,3,F,bar+points,4x2,3/3 per pair (8 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,white_or_open,p_value_only,exact,LB,none,in_caption,yes,medium,medium,Trigger RNA transfections in WT MEFs (white bars) and Ilf3 KD (grey bars); each trigger has its own paired Ctrl bar,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig3.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,3,G,bar+points,12,3 per bar (12 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,none,in_caption,yes,medium,medium,ASO panel: Ctrl plus six AP ASOs and Ctrl plus four 2primeMOE ASOs; control bars have black points treated bars red points,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig3.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,4,C,bar+points,6x2,3/3 per pair (12 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,white_or_open,p_value_only,exact,LB,none,in_caption,yes,medium,medium,Three trigger RNAs each with paired Ctrl in WT (white bars) and Ilf3 KD (grey bars),PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig4.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,4,D,bar+points,7,3 per bar (7 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,medium,AP ASO control plus two ASOs for each of three trigger regions; control points black treated points red,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig4.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,4,E,bar+points,2x2,3/3/3/3,yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,medium,Ctrl NMD vs PKD1 5/5 NMD in WT HEKs (white bars) and ILF3 KD (grey bars),PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig4.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,4,H,bar+points,4x2,3/3 per pair (8 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,greys,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,medium,44-nt and 157-nt trigger RNAs each with paired Ctrl in WT (white bars) and ILF3 KD (grey bars),PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig4.jpg,gc_science
Science,PMC13286266,2026,10.1126/science.aea1272,4,I,bar+points,2x4,3 per bar (8 bars),yes,mean,caption,SD,caption,medium,none,filled,centered,medium,na,outline_only,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,medium,PKD1 sense and PKD1 antisense readouts each with AP ASO ctrl plus three ASOs,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig4.jpg,gc_science
Science,PMC13308464,2026,10.1126/science.aec6396,5,B1,dot_strip,2,~24/~24,yes,none,none,none,none,medium,dark,mixed,centered,na,na,single_accent,white_or_open,bracket+stars,stars,LB,none,in_caption,no,small,medium,First of three paired dot plots in panel B (5MUT vs del4); 24 macaques per group with lines connecting paired samples; open white circles for 5MUT and filled dark red for variant; dotted LoD line; log(1/ID50) y axis starting at 1,PRIVATE_REFERENCE_ONLY/corpus/PMC13308464/figures/Fig5.jpg,gc_science
Science,PMC13308464,2026,10.1126/science.aec6396,5,B2,dot_strip,2,~24/~24,yes,none,none,none,none,medium,dark,mixed,centered,na,na,single_accent,white_or_open,bracket+stars,stars,LB,none,in_caption,no,small,medium,Second paired dot plot in panel B (5MUT vs del8); same styling and 24 paired macaques; dotted LoD line,PRIVATE_REFERENCE_ONLY/corpus/PMC13308464/figures/Fig5.jpg,gc_science
Science,PMC13308464,2026,10.1126/science.aec6396,5,B3,dot_strip,2,~24/~24,yes,none,none,none,none,medium,dark,mixed,centered,na,na,single_accent,white_or_open,bracket+stars,stars,LB,none,in_caption,no,small,medium,Third paired dot plot in panel B (5MUT vs P136T); same styling and 24 paired macaques; dotted LoD line; bottom of panel B is an IC50 table (not coded),PRIVATE_REFERENCE_ONLY/corpus/PMC13308464/figures/Fig5.jpg,gc_science
Science,PMC13372101,2026,10.1126/science.aea2100,4,P,dot_strip+summary,12,8/8/6/8/14/6/10/6/6/10/10/6,yes,mean,inferred,none,none,medium,same_colour,open,jitter,na,na,single_accent,grey,p_value_only,mixed,LB,none,below_category,yes,medium,medium,Leaking spot count per brain section; grey open circles for control-gRNA and red open circles for Slc7a1 knockout; short red horizontal bar marks the group mean; section counts printed in parentheses below each category; dashed vertical line separates Neonate and Adult blocks; two adult groups labelled n.a. instead of a p value; exact p values plus one p<0.0001,PRIVATE_REFERENCE_ONLY/corpus/PMC13372101/figures/Fig4.jpg,gc_science
Science,PMC13372101,2026,10.1126/science.aea2100,6,N,dot_strip+summary,14,8/8/8/8/8/10/10/10/10/10/12/10/6/6,yes,mean,inferred,none,none,medium,same_colour,open,jitter,na,na,single_accent,grey,p_value_only,mixed,LB,none,below_category,yes,medium,medium,Leaking spot count per brain section; grey open circles for control-gRNA and red open circles for Hyal2 knockout; red horizontal bar marks the group mean; section counts in parentheses below each category; dashed vertical lines separate Neonate Adult and Aged blocks; exact p values plus two p<0.0001,PRIVATE_REFERENCE_ONLY/corpus/PMC13372101/figures/Fig6.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,2,D,bar+points,4,4/4/4/4,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,white_or_open,line+p_value,exact,LB,none,in_caption,yes,small,medium,RT-PCR fold change; one row covers 6 stylistically identical sub-plots (Tumor and Spleen x Ifnb1/Tnfa/Cxcl10); bars white-filled with coloured outlines,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig2.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,2,G,bar+points,3,5/4/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,white_or_open,line+p_value,exact,LB,none,in_caption,yes,small,medium,two stylistically identical sub-plots (tumor volume and tumor weight); rabbit VX2 model; bars outline-only with white fill,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig2.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,2,H,bar+points,3,5/4/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,white_or_open,line+p_value,exact,LB,none,in_caption,yes,small,medium,quantification of lung tumor area next to H&E micrographs; bars outline-only with white fill,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig2.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,2,I,bar+points,3,5/4/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,white_or_open,none,none,LB,none,in_caption,yes,small,medium,AST and ALT sub-plots (identical style); dotted grey horizontal lines mark normal enzyme range; no stats annotated,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig2.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,2,J,bar+points,4,3/3/3/3,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,single_accent,white_or_open,line+p_value,exact,LB,none,in_caption,yes,small,medium,three sub-plots (tumor/spleen/liver) same style; mixed marker shapes (circles and triangles) across timepoints; tumor sub-plot has no p-values,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig2.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,3,G,bar+points,2x2,5/5/5/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,serum cytokines in STING WT NOOC1 tumors; one row covers 4 identical sub-plots (TNFa CXCL10 IFNg IL6); nested WT vs Sting-/- host x Untreated vs CRYSTAL with grouping brackets below axis; circles for WT and triangles for Sting-/-; bars white fill with coloured outline,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig3.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,3,H,bar+points,2x2,5/5/4/4,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,same design as G but STING KO NOOC1 tumors; 4 identical sub-plots; nested host x treatment; circles and triangles distinguish host genotype,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig3.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,4,B,bar+points,3,5/5/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,two identical sub-plots (CD3+CD8+ frequency and CD44+CD62L- effector memory) in tumor; Untreated grey CDA blue CRYSTAL red; bars white fill with coloured outline,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig4.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,4,C,bar+points,3,5/5/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,MDSC frequency in tumor; single bar plot with individual mouse dots,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig4.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,4,D,bar+points,3,5/5/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,three identical sub-plots of splenic CD8 T cell subsets,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig4.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,4,E,bar+points,3,5/5/5,yes,mean,caption,SEM,caption,medium,same_colour,filled,jitter,medium,na,multi_categorical,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,three identical sub-plots of splenic macrophage subsets,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig4.jpg,gc_science
Science,PMC13403147,2026,10.1126/science.adx1893,4,F,bar,3x3,unknown,no,none,none,none,none,na,na,na,na,narrow,na,multi_categorical,grey,none,none,LB,outside,none,yes,small,medium,only the cluster-proportion bar sub-plot of F is coded; grouped outline-only bars (3 clusters x 3 treatments) with no error bars or points; the other sub-panels are UMAPs and marker-expression UMAPs and were skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13403147/figures/Fig4.jpg,gc_science
