paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer
PMC11922821,Cell Systems,Cell,4,B,scatter,box,UNKNOWN,none,white,bars_caps,na,filled,small,regular,UNKNOWN,below,no,5,5,mixed,rainbow,bottom,upper,bold,larger,sans,regular,yes,na,na,no,normal,0,wide,low,five polytope scatters coloured by jet-like cmap with boxed line sub-panels below; gene names as titles; tiny text; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC11922821/figures/Fig4.jpg,cell_2
PMC11922821,Cell Systems,Cell,4,C,bar,LB,out,none,white,none,yes,filled,small,na,UNKNOWN,inside,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,dense,45,tall,medium,grey bars with black/green points; inset polytope schematics; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC11922821/figures/Fig4.jpg,cell_2
PMC11922821,Cell Systems,Cell,4,D,scatter,none,none,none,white,none,na,filled,small,na,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,na,na,no,sparse,na,square,medium,archetype polytope scatter; vertex text labels; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC11922821/figures/Fig4.jpg,cell_2
PMC11922821,Cell Systems,Cell,4,E,scatter,box,UNKNOWN,none,white,bars_caps,na,filled,small,regular,UNKNOWN,none,na,na,5,mixed,rainbow,none,upper,bold,larger,sans,regular,yes,na,na,no,normal,0,wide,low,same design as B; shares keys with B; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC11922821/figures/Fig4.jpg,cell_2
PMC11922821,Cell Systems,Cell,4,F,bar,LB,out,none,white,none,yes,filled,small,na,UNKNOWN,inside,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,dense,45,tall,medium,grey bars with black/green points; inset polytope schematics; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC11922821/figures/Fig4.jpg,cell_2
PMC11922821,Cell Systems,Cell,4,G,scatter,none,none,none,white,none,na,filled,small,na,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,na,na,no,sparse,na,square,medium,archetype polytope scatter; black and red points; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC11922821/figures/Fig4.jpg,cell_2
PMC11922821,Cell Systems,Cell,4,H,scatter,box,UNKNOWN,none,white,bars_caps,na,filled,small,regular,UNKNOWN,below,no,4,4,mixed,rainbow,bottom,upper,bold,larger,sans,regular,yes,na,na,no,normal,0,wide,low,four polytope scatters with boxed line sub-panels; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC11922821/figures/Fig4.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,A,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,45,tall,medium,Prism-style; light blue points on orange bar; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,B,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,larger,sans,regular,no,p_values,yes,no,normal,0,tall,medium,lower half of panel only (upper half is blot); more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,D,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,no,p_values,yes,no,normal,45,tall,medium,lower half of panel only (upper half is blot); more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,E,line_band,LB,out,none,white,band,na,filled,small,regular,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,yes,no,sparse,0,wide,medium,traces drawn as dense markers with shaded band; arrow annotation; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,F,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,tall,medium,bold title above; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,G,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,tall,medium,bold title above; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,H,bar,LB,out,none,white,bars_caps,yes,filled,medium,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,tall,medium,bold title above; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,2,I,line_band,LB,out,none,white,band,na,filled,small,regular,UNKNOWN,inside,no,4,4,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,yes,no,sparse,0,wide,medium,left line_band sub-panel plus right bar sub-panel with points; bold title; more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig2.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,5,A,dot_bubble,box,out,major,white,none,na,filled,medium,na,UNKNOWN,outside_right,no,4,0,sequential,blue_red,right,upper,bold,larger,sans,regular,no,na,na,no,normal,0,tall,medium,ggplot theme_bw style with light grey grid; size legend plus colourbar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig5.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,5,B,heatmap,none,none,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,3,0,diverging,blue_white_red,bottom,upper,bold,larger,sans,regular,no,p_values,na,no,dense,0,wide,medium,q values printed as column beside heatmap; group colour bar below; pathway annotation strips right,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig5.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,5,C,line,box,out,none,white,bars_caps,na,filled,small,regular,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,grey shaded bands mark dark phases; spines uncertain at this resolution,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig5.jpg,cell_2
PMC12137002,Cell Metabolism,Cell,5,D,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_right,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,p_values,yes,no,normal,0,tall,low,very small tick labels; dotted brackets,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12137002/figures/Fig5.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,C,line_band,LB,out,none,white,band,yes,filled,medium,regular,regular,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; inset scatter with fit lines inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,D,line_band,LB,out,none,white,band,yes,filled,medium,regular,regular,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; inset scatter inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,E,line_band,LB,out,none,white,band,yes,filled,medium,regular,regular,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; inset scatter inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,F,line_band,LB,out,none,white,band,yes,filled,medium,regular,regular,none,na,na,1,monochrome_black,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; inset scatter inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,G,line_band,LB,out,none,white,band,no,na,na,regular,regular,inside,no,4,4,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,medium,more panels not reviewed; legend as coloured text labels; inset plot inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,J,line,LB,out,none,white,none,na,na,na,regular,regular,inside,no,2,2,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; dashed vs solid linestyle encodes group; colour labels as text,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,M,line_band,LB,out,none,white,band,yes,filled,medium,regular,regular,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,1,N,line_band,LB,out,none,white,band,no,na,na,regular,regular,inside,no,3,3,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,0,wide,medium,more panels not reviewed; legend as coloured text labels; schematic inset inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig1.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,B,line_band,LB,out,none,white,band,yes,filled,small,regular,regular,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; small schematic inset inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,C,line_band,LB,out,none,white,band,yes,filled,small,regular,regular,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; small schematic inset inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,D,line_band,LB,out,none,white,band,yes,filled,small,regular,regular,none,na,na,1,monochrome_black,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,E,line,LB,out,none,white,bars,yes,filled,small,regular,regular,inside,no,2,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; solid vs dotted linestyle encodes series; text labels as legend,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,F,line,LB,out,none,white,bars,yes,filled,small,regular,regular,inside,no,2,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; solid vs dotted linestyle encodes series; text labels as legend,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,G,line,LB,out,none,white,bars,yes,filled,small,regular,regular,inside,no,2,2,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,high,more panels not reviewed; dashed zero reference line; text labels with arrows as legend,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,I,line_band,LB,out,none,white,band,yes,filled,small,regular,regular,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,more panels not reviewed; dashed reference line; text annotation inside panel,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,2,J,line_band,LB,out,none,white,band,no,na,na,regular,regular,outside_right,no,6,6,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,medium,more panels not reviewed; legend keys are filled boxes with centre line; schematic inset above plot,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig2.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,A,stacked_bar,LB,out,none,white,none,no,na,na,na,regular,outside_right,no,7,7,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,yes,normal,0,tall,high,more panels not reviewed; n values printed beneath bars alongside schematic,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,B,pca_umap,LB,none,none,white,na,na,filled,small,na,regular,inside,no,7,7,saturated,na,na,upper,bold,much_larger,sans,regular,no,na,na,no,sparse,na,square,high,more panels not reviewed; corner-arrow UMAP axes with no tick labels; cluster names as text labels,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,C,pca_umap,LB,none,none,white,na,na,filled,small,na,regular,none,na,na,0,sequential,other,right,upper,bold,much_larger,sans,regular,yes,na,na,no,sparse,na,wide,medium,"more panels not reviewed; six small feature UMAPs, white-to-magenta cmap, one colourbar each; corner-arrow axes",/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,D,pca_umap,LB,none,none,white,na,na,filled,small,na,regular,none,na,na,0,sequential,other,right,upper,bold,much_larger,sans,regular,yes,na,na,no,sparse,na,square,medium,more panels not reviewed; dashed outline annotations and framed inset UMAP inside panel; corner-arrow axes,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,E,pca_umap,LB,none,none,white,na,na,filled,small,na,regular,inside,no,4,4,saturated,na,na,upper,bold,much_larger,sans,regular,yes,na,na,no,sparse,na,tall,medium,"more panels not reviewed; two stacked UMAPs; upper uses text labels, lower a dot legend of 4 entries; corner-arrow axes",/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,F,pca_umap,LB,none,none,white,na,na,filled,small,na,regular,none,na,na,0,sequential,other,right,upper,bold,much_larger,sans,regular,yes,na,na,no,sparse,na,tall,medium,more panels not reviewed; two stacked feature UMAPs each with own colourbar; corner-arrow axes,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,G,dot_bubble,LB,out,none,white,na,na,filled,medium,na,regular,outside_right,no,4,0,sequential,other,right,upper,bold,much_larger,sans,regular,no,na,na,no,normal,0,tall,high,more panels not reviewed; row labels coloured by gene group with side brackets; size legend of 4 entries plus colourbar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12332847,Cell Systems,Cell,3,H,dot_bubble,LB,out,none,white,na,na,filled,medium,na,regular,outside_right,no,4,0,sequential,other,right,upper,bold,much_larger,sans,regular,no,na,na,no,normal,0,tall,high,more panels not reviewed; row labels coloured by gene group; grouped x-axis underline labels; size legend plus colourbar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12332847/figures/Fig3.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,B,pca_umap,box,out,none,white,none,na,filled,small,heavy,UNKNOWN,inside,no,7,7,pastel,na,na,upper,bold,larger,sans,regular,no,na,na,no,sparse,0,wide,medium,thick coloured trajectory arrows over PCA points; dotted ellipses; text labels as legend; axis_line_weight UNKNOWN because ~740 px,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,C,heatmap_clustered,box,none,none,white,na,na,na,na,na,UNKNOWN,none,na,na,0,diverging,blue_white_red,left,upper,bold,larger,sans,regular,no,na,na,no,sparse,0,square,medium,row and column dendrograms; colourbar placed at top-left outside heatmap; x labels coloured by group,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,D,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,na,na,1,pastel,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,0,square,high,horizontal bars with category names printed inside bars,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,E,line,box,out,none,white,none,no,na,na,UNKNOWN,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,no,no,normal,0,tall,medium,two stacked GSEA plots each with hit barcode strip; NES/P/Q printed inside; line_weight UNKNOWN because ~740 px,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,F,volcano,box,out,major,white,na,na,filled,small,na,UNKNOWN,none,na,na,2,pastel,na,na,upper,bold,larger,sans,regular,no,none,no,no,sparse,0,square,medium,faint major grid; dashed threshold lines; group arrows above panel; one gene labelled,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,G,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,2,muted,na,na,upper,bold,larger,sans,regular,yes,none,no,no,dense,90,wide,medium,dotted zero line; highlight colour on subset of points,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,H,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,2,muted,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,90,square,medium,highlight colour on subset of points,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,1,I,box,LB,out,none,white,box_whisker,yes,filled,small,na,UNKNOWN,none,na,na,2,pastel,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,sparse,0,square,medium,box plot occupies lower-right of a panel otherwise made of schematic and micrographs,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,cell_2
PMC12416865,Cancer Cell,Cell,7,A,survival,box,out,none,white,none,na,filled,small,UNKNOWN,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,no,yes,normal,0,square,medium,two side-by-side KM plots; censor marks on curves; HR/chi-square/P text inside; numbers-at-risk table below; comma decimal separators,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,cell_2
PMC12416865,Cancer Cell,Cell,7,B,survival,box,out,none,white,none,na,filled,small,UNKNOWN,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,no,yes,normal,0,square,medium,censor marks; statistics text inside; numbers-at-risk table below,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,cell_2
PMC12416865,Cancer Cell,Cell,7,C,violin,LB,out,none,white,none,yes,filled,small,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,no,stars,yes,yes,sparse,0,square,medium,n printed in x tick labels,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,cell_2
PMC12416865,Cancer Cell,Cell,7,D,forest,B,out,none,other,bars_caps,na,filled,medium,na,UNKNOWN,none,na,na,1,muted,na,na,upper,bold,larger,sans,regular,no,p_values,no,no,normal,0,wide,medium,alternating light-blue row shading; P and HR (95%CI) table columns to the right; dotted reference line at HR=1; square markers,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,cell_2
PMC12416865,Cancer Cell,Cell,7,E,box,LB,out,none,white,box_whisker,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,no,sparse,0,square,low,log y axis; floating boxes with median line and points; plot occupies right third of a panel with schematic and photographs,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,cell_2
PMC12416865,Cancer Cell,Cell,7,F,line,LB,out,none,white,bars,yes,filled,small,UNKNOWN,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,stars,yes,yes,normal,0,square,low,"shaded phase regions with text; arrow annotations; second sub-plot is a stacked bar (2 colours, legend above, counts inside bars, take-rate n below with star); error bar caps unclear at ~750 px",/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,cell_2
PMC12456964,Cell,Cell,3,A,box,LB,out,none,white,box_whisker,no,na,na,na,UNKNOWN,none,na,na,4,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,high,dotted zero line; group labels under horizontal rules below x axis; two-line x tick labels,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_journal_presets/PRIVATE_REFERENCE_ONLY/corpus/PMC12456964/figures/Fig3.jpg,cell_2
