gene_id	geneSymbol	bioType	annotationLevel	3345023_DHP001	3345024_DHP002	3345025_DHP003	3345026_DHP004	3345027_DHP005	3345028_DHP006	3345029_DHP007	3345030_DHP008	3345031_DHP009	3345032_DHP010	3345033_DHP011	3345034_DHP012
ENSMUSG00000034384.11	Barhl2	protein_coding	2	1.71921461828914	0.798524608606102	0.845351086281626	1.32664019318237	-1.34386256611998	-0.45460523218428	-0.279591148199525	2.4941584035856	0.268772028044838	0.668993059635596	1.06374421244616	1.24951802137283
ENSMUSG00000036907.9	C1ql2	protein_coding	2	4.92451848390828	5.24961960348872	4.69553051608904	5.01354341410083	2.66709189076963	5.61950681692579	5.33809716415478	2.5697754502303	5.47392067381922	5.26592820202283	5.27432036041943	4.95843312640079
ENSMUSG00000052951.5	C130021I20Rik	lncRNA	2	1.1711219193967	1.21863309743237	0.686494321795513	1.16074265807893	-1.65702045137961	1.56507713367742	-1.09151880004695	0.909195902864445	0.479759686109036	-0.242302715092924	0.0814462141796189	1.48674324085702
ENSMUSG00000014030.15	Pax5	protein_coding	2	2.24670227755995	1.26838613262947	0.858961517800279	2.01103593605527	-1.34386256611998	1.3090631555214	1.51991591203539	1.46144282844222	1.60651682839498	1.36889132720141	2.00621044855004	2.83856747961723
ENSMUSG00000034112.9	Atp2c2	protein_coding	2	-1.07250117999088	-0.366329403288789	0.323924242410805	2.28217405250543	-0.472595880242185	1.92329650095642	1.50938524454322	0.883083062545314	1.24008927334075	1.25160780550033	1.03979851682113	0.721729229038906
ENSMUSG00000050074.12	Spink8	protein_coding	2	0.530495243560542	1.53549020277231	1.02511870555519	1.04224589544363	-0.292023634600364	1.61124731511035	1.36499533520805	-1.76242098011089	1.57010618820529	1.17438830303843	0.0092964284237836	0.0595016019910469
ENSMUSG00000020599.13	Rgs9	protein_coding	2	3.31462201560764	3.16841374194463	3.45180454165568	3.53347512363779	6.27425430285586	3.22123550909024	3.53686598096533	5.45564054237569	3.25593530927946	3.3742967102235	3.43240335767851	3.39120125362105
ENSMUSG00000073940.3	Hbb-bt	protein_coding	2	1.07437533134459	0.0529539957484967	1.92094049203859	0.775524260531512	3.35063716912403	1.90382812865183	0.815628251884503	0.506270052270915	-0.426762921985463	1.04793769708658	1.0808596335491	1.79321396541861
ENSMUSG00000031786.7	Drc7	protein_coding	2	-1.51501941569183	1.68952383144473	-0.0555691400103716	1.44176280938609	1.03329504948777	1.64862492492438	1.2045306630148	0.141719004481591	1.74361171454385	-0.190308077454663	0.433552457732006	0.167416941157934
ENSMUSG00000064201.8	Krt2	protein_coding	2	1.57026577225314	1.69681018552322	1.45964225226837	2.19396828161259	-0.326375139391141	2.65046862490806	2.45280171617686	0.288205092959075	3.23282858845916	2.23030429229211	2.15295217915531	1.90047808086822
ENSMUSG00000085925.3	Rtl1	protein_coding	2	0.494199114337552	0.0972379899177139	-0.500708671078635	2.92079186535818	0.0667697540388605	1.82223497317454	1.95190348024418	1.60415102983131	1.91308253841563	1.26097598803452	0.790126944623266	0.995052894264204
ENSMUSG00000036594.15	H2-Aa	protein_coding	2	2.27906314927274	4.02743360582424	2.33126621775197	1.68407977270467	2.32372499154044	3.69313085077267	0.8678392154557	1.71932080025149	2.20192827834716	2.24925622382093	1.2422195172524	3.63156710869776
ENSMUSG00000029546.12	Uncx	protein_coding	2	1.86846334971217	0.595196448896576	0.731582211324051	1.4837045724594	-1.41601235187582	-0.0198853670437363	-0.1404284005279	1.8863731324795	0.245871625934759	-0.242302715092924	0.298803045618769	1.36735451166669
ENSMUSG00000034855.13	Cxcl10	protein_coding	2	0.0943961287538686	1.76771856182493	1.40502266770504	3.98571850197896	1.64288133717775	3.03336727849483	1.12398723570425	1.9059575287979	1.25163089522344	2.19163678396061	1.41039473674475	1.62566650725808
ENSMUSG00000024164.15	C3	protein_coding	2	1.62164313161874	1.73977202132201	0.362656636899519	3.53945315031649	1.49334228368418	2.25434598581233	1.94410510968377	3.13758322991239	2.69582910956276	3.34376234207539	3.42317745867005	2.93333390902027
ENSMUSG00000032259.8	Drd2	protein_coding	2	2.92238589661547	2.68403481388775	2.21436431723873	3.31158181839035	5.38106715712504	2.78075152172952	2.52776377385808	4.46529809520912	2.38074968027787	2.19163678396061	2.46760663616833	3.29037315428467
ENSMUSG00000029816.10	Gpnmb	protein_coding	2	2.40659268562346	4.27752678648594	2.30664625097897	5.1758529169691	2.7394545968728	3.77990956370102	3.48674904810019	4.46639771038499	3.6475020925195	5.18273028282921	4.26885864235077	4.21770683921977
ENSMUSG00000050201.9	Otop2	protein_coding	2	-1.24583278287644	-1.15482529809508	-1.14782764786236	0.771330966475585	0.0930012956120398	1.08744867706759	0.8678392154557	1.49631328828928	1.13183638268873	0.654848877315326	0.590142820672708	-0.0571433168612239
ENSMUSG00000000214.11	Th	protein_coding	2	4.06762921919108	4.34284512482991	3.38046058610183	4.24790129373176	1.73737728184019	4.03689551464043	2.69507756184385	4.05885189999165	3.56664510288063	1.96392754993568	2.38448441509606	4.38072918944008
ENSMUSG00000048721.2	Fndc9	protein_coding	2	0.987480924837357	0.72915090556544	0.575463009406769	3.70993042181144	2.24987014422891	2.679651820545	0.900443880887628	1.47023977667938	1.45501302377335	0.696872092211032	0.832418666339704	0.995052894264204
ENSMUSG00000048562.7	Sp8	protein_coding	2	0.418746885908087	0.700439608923912	0.624097784657646	0.025306033021913	1.84933221464518	0.553299965901066	0.576499440401761	3.47133563320066	0.291314596695926	0.208681480592311	0.451814664124735	0.243365794391233
ENSMUSG00000027820.12	Mme	protein_coding	2	3.64355790804718	1.51914220868482	1.579579117879	0.811408405850921	3.90313865834097	2.44486789186176	2.65264229552346	2.52825618079203	2.70004751912056	1.17438830303843	1.58601493505003	1.60662075156753
ENSMUSG00000088088.1	Rmrp	ribozyme	3	3.75136351749145	1.67483978568762	1.86908573507399	2.57655559142154	2.84875502118243	3.53445390500506	3.19962631254379	4.08842129640327	3.82021537985477	1.27028373026075	1.82892968025982	2.16416396336285
ENSMUSG00000058488.7	Kl	protein_coding	2	2.95613468797001	4.99934840133101	3.17817777910555	4.45394646392967	3.88823657577672	5.01093874841738	4.43273994184388	2.65711791140289	4.81779108918032	2.8302908837252	2.95751388632124	2.66991728168712
ENSMUSG00000079501.3	Gm5138	processed_pseudogene	1	-1.49080886209995	0.181094448434185	-0.758884344734661	1.88286391135926	-0.465304680848434	0.198681609894207	-0.354168538489883	1.2764165075397	0.779295432129358	0.107000226456075	0.731239236284927	-0.778501169807026
ENSMUSG00000061718.12	Ppp1r1b	protein_coding	2	5.5452608136327	5.66952598579115	5.66559055554527	6.6153478272165	8.56957419244085	6.60210691195573	5.93896442453668	7.78331577338249	5.95538284036673	5.77148732751949	5.95411483884841	5.64125064680232
ENSMUSG00000045903.9	Npas4	protein_coding	2	3.34040813621893	2.59324554252641	3.22096705206298	1.08646989570031	4.80290787755383	3.01631058672338	2.57901943238028	3.5707982755414	4.24803404708538	3.02705991409233	3.34227971182014	4.10007063283153
ENSMUSG00000021091.8	Serpina3n	protein_coding	2	5.11209351024832	6.70146779701686	5.47654366189085	8.54562061926307	5.40612946123792	7.03043935473306	6.59573478234261	6.45798637049524	6.65228312290171	7.39537771731397	7.05321779246994	6.76892876492132
ENSMUSG00000026051.8	1500015O10Rik	protein_coding	2	0.0197573278611126	2.28056084657557	0.28412323435283	2.85520352373061	1.93158062640489	2.75012712805685	2.03501360588198	0.843005623169979	2.27726682221029	1.08227010105	1.33368856326263	0.888700913091871
ENSMUSG00000013766.11	Ly6g6e	protein_coding	2	1.3745040479466	0.656272025648344	0.858961517800279	3.68856995697319	1.2114747654919	2.80743797124646	2.23361172687875	1.504900784126	1.22845457285735	1.35145673386539	0.487659863071457	0.935243499028901
ENSMUSG00000085957.4	Syna	protein_coding	2	0.11844160272052	0.940331934945263	0.525131333856625	0.216530436264682	-1.74721826035119	0.350483082901379	0.765356257854449	-2.13681649489239	0.313510342810122	-0.190308077454663	-0.261155448972493	-0.0571433168612239
ENSMUSG00000032595.10	Cdhr4	protein_coding	2	-2.20706786357378	0.356044580285216	-0.489971964156147	0.117918360388014	0.513681550238147	0.0130468932579856	0.519706050220944	-1.11823506915067	0.0517088591959416	-0.160487780403753	0.0122527717551959	-2.03245037564182
ENSMUSG00000006154.13	Eps8l1	protein_coding	2	2.33143532605472	1.43450239518748	2.27145682251667	2.26784252696093	2.92976248496591	0.313724532891261	3.13943563479292	2.0884355805833	1.67669212245453	2.77904660510051	0.194214144341569	1.89263732765104
ENSMUSG00000078137.1	Ankrd63	protein_coding	2	4.5332927915399	4.48219470774522	4.85174696659987	2.60077083623548	6.18713843684115	3.15524322900612	4.55553982176612	5.44953682348289	4.78738646539544	4.17004376747463	4.32566499796925	4.50035061586695
ENSMUSG00000115936.1	4833415N18Rik	lncRNA	2	-1.24583278287644	-0.632404263442634	-0.107563777648633	1.62533598183201	1.3484339787125	0.58449458750466	0.978870527844444	1.53036076911695	0.987446473353555	0.440724071962478	-0.202856808407826	-0.398180234696291
ENSMUSG00000043441.5	Gpr149	protein_coding	2	1.32369967727511	-0.632404263442634	-0.608961561730658	-0.168962787400147	2.07007489876253	0.438479563899208	0.0748395863751663	1.20105314386399	0.125577392217047	-0.860739920365168	-0.557287542982518	-0.437174366312155
ENSMUSG00000112690.1	Gm2446	unprocessed_pseudogene	2	2.10020369798199	-1.32442245155487	1.72029253024558	1.77660442532948	1.6329928085733	1.53001416295375	1.60031310402115	1.5934812872881	1.34359028357883	0.480403939024441	1.5763092767455	1.92274724470926
ENSMUSG00000041481.16	Serpina3g	protein_coding	2	0.730959825962237	0.301263984019585	0.0900361822365277	1.91430425581987	-1.49196120510912	1.42484202520541	1.56210177394108	0.43759902775915	1.70181557955945	1.16503756122002	0.854138702743947	0.995492226868997
ENSMUSG00000032572.9	Col6a4	protein_coding	2	0.379487455460859	0.203366340779057	1.09579545152521	-1.40878980207262	1.6779637963332	-0.853875415604807	-1.37391853074768	0.346700742269219	0.356902938323503	-0.381130419790241	-0.119601304758474	0.361685761579994
ENSMUSG00000027456.8	Sdcbp2	protein_coding	2	-0.917778585192234	-0.913817198591282	-1.20332276045406	1.55625759909296	-0.973494116174867	0.731087085116349	0.576499440401761	0.608141890027346	0.779933228355877	0.97250653482446	0.505253923086195	0.243365794391233
ENSMUSG00000027074.14	Slc43a3	protein_coding	2	-1.12799629258258	0.976704324610225	0.222283980534967	2.20403949208148	-0.225681139771668	0.997602059685104	0.674015946316023	1.34191567970384	1.27444077813153	1.89339480586633	1.4743220635343	0.950429902843577
ENSMUSG00000027833.16	Shox2	protein_coding	2	3.40047697048437	3.6849511016549	2.72973141563611	3.75000786118678	0.353867864763123	3.33795268794524	3.08728435274181	2.82768482388622	2.21966655558737	2.86141819778934	3.36172661170849	3.19795981533635
ENSMUSG00000079436.3	Kcnj13	protein_coding	2	1.1362163044485	2.37896455063656	1.0129951464727	2.16847830685854	1.43301174948286	2.37522202960953	1.65980208709632	0.575901553027138	2.14736608098233	-0.471328228761819	0.21574730589121	0.856816852072085
ENSMUSG00000035273.14	Hpse	protein_coding	2	-0.391030698416373	2.08895455065877	0.88580313001892	2.26784252696093	1.04677827885139	1.24217127186623	0.158095090024519	1.41663503308355	0.747692891355669	2.64235793313213	1.93659323469414	2.08380750850718
ENSMUSG00000079293.11	Clec7a	polymorphic_pseudogene	2	1.78829300102819	4.85375611677118	3.64487057813072	4.74354898586715	3.80538886705758	3.55034059042052	3.60026348509659	4.34968336694308	4.01902402294881	5.11718492716913	4.79669674410574	4.6403730060731
ENSMUSG00000097178.7	2310002F09Rik	lncRNA	2	-0.0861761168879523	0.140630585431094	-0.005383382842155	0.294009188942399	-1.9465270685746	1.51738039164612	1.19141516322454	-0.415970566089462	0.646409555518487	0.995137509324028	0.522636001314431	-0.251959493845247
ENSMUSG00000029819.6	Npy	protein_coding	2	4.25282549135835	4.56415895765067	4.61460140331373	7.40860213110272	5.42947769906856	6.11123963790025	5.14752275016504	5.28975888421416	4.77143941483611	4.71785867484113	4.66494181590212	4.30299913741685
ENSMUSG00000060969.9	Irx1	protein_coding	2	2.21359883576086	1.86794600956358	1.46854780549026	2.34723412790928	-0.920054857213407	1.0432246768109	1.35326604262594	1.98174011545952	1.22845457285735	1.38611774131201	1.44727073897979	2.47366341381303
ENSMUSG00000050010.8	Shisa3	protein_coding	2	0.730959825962237	0.223686325158653	0.731582211324051	0.925364595148006	0.241099934601174	-0.423241061274945	0.782950317869187	2.98327735059791	0.021554327673819	-0.471328228761819	0.415056114114617	0.649125480082066
ENSMUSG00000030789.9	Itgax	protein_coding	2	1.83170114064682	4.77492266942321	3.23384752356321	3.97803581719266	3.58975612858379	3.21616539313019	2.39092796162711	3.71436803399361	3.29781442775804	4.74644450135242	4.13243625185839	4.34486072252349
ENSMUSG00000026285.7	Pdcd1	protein_coding	2	-1.51501941569183	1.06943953757414	-0.189247575242341	1.26062302044785	0.0930012956120398	0.197471464395413	-0.0442130852685971	1.1581445523947	0.714715568909396	1.61522180319461	1.16683770541026	1.19954956209874
ENSMUSG00000046480.6	Scn4b	protein_coding	2	6.97981053296486	6.50117694982469	6.24724162042901	6.1938103597646	8.67230024321931	5.93563460360851	5.8900801925756	7.91277998938047	5.9478641796661	5.87387429929585	6.27159208598767	6.91228107496552
ENSMUSG00000052305.6	Hbb-bs	protein_coding	2	3.50025123486997	3.04246825328887	4.80430368365959	3.40335882202559	5.88034621803975	4.03713512166625	3.50305628890317	3.27237326712693	2.56451818845525	3.43599666126958	3.52920816439167	4.30332446506862
ENSMUSG00000023918.12	Adgrf4	protein_coding	2	-0.357478138705347	0.16184707134079	0.304160987589375	2.2774126784117	0.144075480206309	2.10099520890553	1.34144060722915	0.960045044360198	0.959567440778118	1.38611774131201	1.5096191156476	-0.251959493845247
ENSMUSG00000028362.2	Tnfsf8	protein_coding	2	-1.51501941569183	1.38122760214513	-0.76722364564739	1.0309747831086	-0.397633822560963	0.13563221057755	0.130873621289494	0.421178958228496	0.291314596695926	1.37753024547528	0.965480196131294	0.739323289053644
ENSMUSG00000023992.14	Trem2	protein_coding	2	3.59082195487337	6.42425059895133	5.36772343597077	6.53932886041412	5.56273476898526	5.34679223457692	5.02071796509255	5.96724831369508	5.63846382160091	6.78504534572195	6.37569337241196	6.3324597212205
ENSMUSG00000050473.5	Slc35d3	protein_coding	2	0.850630056624854	1.10273397767257	0.88580313001892	1.15036351229894	3.47725028026841	0.825502687008455	1.16482095321283	2.93325474347266	1.13183638268873	0.937880191714827	0.832418666339704	1.08036020688871
ENSMUSG00000021478.6	Drd1	protein_coding	2	3.02771484964003	2.89828603836449	3.21038812260175	3.5072802203103	5.93634237467408	3.7815929886772	3.81216223908567	4.93841502838866	3.83179560289336	3.62341636947867	3.57876259282177	2.98217981294981
ENSMUSG00000065037.1	Rn7sk	misc_RNA	3	8.13537694178027	6.49127974229567	6.11059883172546	6.23865637669374	6.8787262016981	7.51027954505582	7.74828406159161	8.20381665175607	7.56150885898317	5.72048824933048	6.07575365333276	6.28794673084815
ENSMUSG00000025927.13	Tfap2b	protein_coding	2	3.77795105680673	2.82037131090435	3.12847236389264	3.52144424051189	0.814285267545976	1.82223497317454	1.92838075739075	3.05812271370325	2.00460119439262	2.90688503960699	3.2823149228302	3.38562561367289
ENSMUSG00000101693.1	Gm19461	lncRNA	2	0.792035402714006	0.321202831072915	-0.571967354248457	0.216530436264682	-1.5721315537931	0.237272472453388	0.311445866931315	1.20105314386399	-0.119999816540201	-1.28256658530665	-1.02817827699488	0.721729229038906
ENSMUSG00000018927.3	Ccl6	protein_coding	2	1.2817274067998	4.45021641202104	3.40386247862693	3.80232183390085	3.41362907942364	3.05022466648208	2.98838074712692	3.92927269556538	3.68203346524921	4.52915646636819	4.06745008409827	4.13372102227345
ENSMUSG00000092837.1	Rpph1	ribozyme	3	2.72900891959208	0.851717547771695	0.858961517800279	1.35403396001462	1.66927283606915	2.40173478262508	2.31447355962888	3.03755441158111	2.97183086044395	0.790412860050454	1.01544865540538	1.32136830639251
ENSMUSG00000043263.13	Ifi209	protein_coding	2	-0.610597075674058	0.589100875493504	-0.76722364564739	2.28852975649142	0.327375565611835	0.885221283410405	-0.664031813934616	0.119523258367395	0.0995000674792367	1.02821251143573	-0.0478001493935417	-0.124286439226111
ENSMUSG00000021803.10	Cdhr1	protein_coding	2	2.82711224991872	2.89512223218231	3.00536585824954	2.85200464206329	3.44451757508245	2.26882130832821	2.94995783592921	5.78447347977674	3.52445117639318	3.16817781113662	3.06522770362149	3.19795981533635
ENSMUSG00000029595.9	Lhx5	protein_coding	2	1.71921461828914	0.864714888300568	0.803731997079887	1.58736813163299	-1.34386256611998	0.553299965901066	0.382412388285459	1.67435004111523	0.499255861734834	0.696872092211032	0.939831608760684	1.72614790030591
ENSMUSG00000079017.3	Ifi27l2a	protein_coding	2	0.437983104771004	1.86147651423402	0.731582211324051	3.3930733164715	1.6159980430268	1.90487886732669	0.158095090024519	1.67435004111523	0.842329765493744	1.64414898865812	1.30383863551607	1.6444641027122
ENSMUSG00000094576.1	AC087559.3	protein_coding	3	0.016178071980837	-1.18611452575404	0.428397838777386	-0.74731187066322	0.542521030828798	0.227622302419669	0.992242981243004	-0.1461977311867	-0.958095516220187	-0.202101989213757	0.11001536637639	-2.01464642643951
ENSMUSG00000027514.14	Zbp1	protein_coding	2	-0.869684296991189	0.412543142611341	-0.0813322360754535	2.00528813944496	0.217448666536528	0.926343376515283	-1.02878304469899	0.0740802876062278	-0.380062655842703	1.06097532268677	-0.0666524248095146	0.291864312082423
ENSMUSG00000019230.14	Lhx9	protein_coding	2	3.50677917458673	3.67944462534836	3.30540415444001	3.90312755847595	0.749796541094263	3.12638836633393	3.81430273657164	3.20501115743268	3.34483010602293	3.48636673751819	3.78368930135664	3.61259960405695
ENSMUSG00000026065.8	Slc9a4	protein_coding	1	1.75032515082917	2.45827768299058	2.63006345149403	1.73358887248403	0.241099934601174	2.58256456040626	2.80679705982356	0.856488852533601	2.97183086044395	2.74940114335198	2.07851092315507	1.83652544807901
ENSMUSG00000030579.10	Tyrobp	protein_coding	2	3.19534551632373	5.89611166713015	4.87454016516609	6.14596231504297	5.12394177074127	5.05475651400014	4.640026518335	5.51848232366923	5.21414673617347	6.24350813361038	5.72271966334272	5.81257227108428
ENSMUSG00000071745.1	DXBay18	protein_coding	2	-1.61297058052675	0.179014737765708	0.823581423247597	0.437159275833476	-1.29951109913011	0.307007368471061	-0.111534133954342	-0.388991511089798	-1.50268194250666	0.526032173483579	-0.14874765041799	0.310816243611247
ENSMUSG00000018930.3	Ccl4	protein_coding	2	-1.67113861760911	0.579514826664306	-0.500708671078635	1.18127958908163	0.332008430799384	0.350483082901379	-0.107638465410231	0.883083062545314	0.222601846611912	1.38611774131201	0.860030897547564	0.790853589693726
ENSMUSG00000105594.1	Gm43398	TEC	2	2.87023461456437	2.30460632054222	1.97287483800378	2.30574802539917	1.89477518540634	2.13299715040958	1.03867992307975	3.75665358495381	1.00118652997986	1.25160780550033	1.70498574701147	0.995052894264204
ENSMUSG00000071234.3	Syndig1l	protein_coding	2	3.62689120958089	3.10957464976295	3.20506942518277	3.70639223477526	5.6525592510801	2.94599274839077	3.61015346412459	5.10864818042444	3.11139458507472	3.26447343227075	3.48433695555817	3.70279741302853
ENSMUSG00000069919.7	Hba-a1	protein_coding	2	3.03600749660757	2.78101157558895	5.00093766027752	3.63187882769878	5.5096463089886	3.6903734121278	3.81327569411195	3.40436331598259	2.80603874133972	3.11024331775028	3.80693024451291	3.82684784855776
ENSMUSG00000000386.16	Mx1	polymorphic_pseudogene	2	-1.12799629258258	-0.0413672483117928	0.222283980534967	1.72661931766919	0.144075480206309	0.7029360448022	-0.655475442647808	0.730347822400517	-0.837269609365487	1.12393928035108	0.0814462141796189	0.572673419644193
ENSMUSG00000021647.7	Cartpt	protein_coding	2	3.07148360310511	2.50882983424869	2.92353351909636	3.13596915665294	2.63174077957255	1.26160180181513	0.782950317869187	2.54916517055501	1.25163089522344	2.97677697220269	1.66640871490078	1.70839142950175
ENSMUSG00000081221.4	Gm14760	processed_pseudogene	1	0.661303356948636	-0.326193716407058	0.347481354416553	-1.1867482306992	0.786586200096002	0.0412023642972192	-2.10569456881132	0.435444411242845	-0.295326432476227	-0.319232061219715	-0.205144078075806	0.416957947598034
ENSMUSG00000000682.7	Cd52	protein_coding	2	0.92067755415311	3.48482784415949	2.48400145789677	4.18064221551664	2.76006487654809	3.47327038855357	2.69507756184385	3.28446915205163	3.16120130194777	3.71658251815386	3.33491900686889	3.34022733364382
ENSMUSG00000102657.1	Gm37899	TEC	2	1.10044517342667	-0.460451580653339	0.701680725610189	-1.29095331177876	-0.679046757709612	-0.333043252303367	1.28081424827765	0.909195902864445	0.945423258457848	0.390392396412334	-0.0666524248095146	-0.323218177015069
ENSMUSG00000004707.14	Ly9	protein_coding	1	0.456966208138577	2.627964478366	1.69030593574553	3.1490608530313	1.68660271460707	2.00049613295428	1.59155378612405	2.41435769237248	1.98399091471734	3.28986552045837	2.91865106398378	2.86284903524713
ENSMUSG00000029219.10	Slc10a4	protein_coding	2	2.43003118449012	2.62773576353355	1.30823457568727	2.61151757128123	2.51978584676757	2.33451633449631	1.09610820312882	2.42208602838783	2.21277454649048	0.301488274591306	1.32331119505332	3.03595422321304
ENSMUSG00000035692.7	Isg15	protein_coding	2	0.974365425047098	1.73977202132201	1.20640093892831	3.3930733164715	1.74566865547159	2.76381828694922	0.674015946316023	1.8396150339692	0.987446473353555	2.02018009637709	0.887124558429839	1.98402587211518
ENSMUSG00000036169.6	Sostdc1	protein_coding	2	-0.0861761168879523	1.83530445788086	0.222283980534967	1.30808437415412	1.48346077217022	1.98304396399494	1.47732403531093	0.206328085904667	1.42474558410455	0.0007402155534035	0.127616395612545	0.0312125575596229
ENSMUSG00000030110.13	Ret	protein_coding	2	4.83121017136356	4.89551808759456	4.1022472661874	4.99843275433691	2.35115348006609	4.5478697985152	3.53427120501246	4.28259754741177	4.22040093841864	3.35474180938169	3.72295464909792	5.06256232909335
ENSMUSG00000043157.8	Arl11	protein_coding	2	-1.07250117999088	1.39920534307419	0.716708934842521	1.71961592993143	0.498257774098298	0.914117074182023	0.450051105160822	1.28322168544482	0.987446473353555	1.95240896546741	1.64275744683613	1.40090707137771
ENSMUSG00000073421.6	H2-Ab1	protein_coding	2	2.06066527144132	3.6590724698293	2.13268051964502	2.29164991606848	2.50070925309239	3.35161683151838	0.817507539905556	1.9380187380302	2.40679181411586	2.30918508107714	1.69735242210904	3.50871036091223
ENSMUSG00000056947.5	Mab21l1	protein_coding	2	3.70638180324157	2.66186748854186	3.0356438854179	3.89693240116923	1.16277157391621	2.15394408885449	2.89842753528912	3.75125022642447	2.28851596334325	2.7427297093091	3.39277919382778	3.59337940250306
ENSMUSG00000050370.5	Ch25h	protein_coding	2	-0.292626994355379	1.94339823799305	0.831611029655323	2.0394363618568	0.555973271954586	0.901786272271304	1.15133772384921	1.27320292961983	1.50408901547078	2.67075137190795	2.09021642380735	1.68134010494724
ENSMUSG00000023868.17	Pde10a	protein_coding	2	6.13713609730138	6.03661532360474	6.16299945379175	5.52922565063643	8.29616187904404	5.81793483574092	6.11988283737152	7.51709011273663	6.00822044157889	5.89056839268342	5.91721421883603	5.89337421114755
ENSMUSG00000038805.10	Six3	protein_coding	2	2.21916909380381	1.78149141144666	1.28915882425013	2.64580008439173	3.81329948340042	2.00049613295428	2.69042370283764	3.30919460798258	1.77594236815984	1.08227010105	2.01237582135576	2.73713572981588
