paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer,fig_typeset_width_mm,fig_smallest_cluster_pt,fig_dominant_cluster_pt,fig_largest_cluster_pt,fig_stroke_pt_inferred,fig_coloured_fraction,fig_n_hue_clusters,fig_mean_saturation,fig_figure_aspect,fig_n_panels_detected,fig_route,fig_width_evidence,fig_width_assumption,fig_text_evidence,fig_line_widths_pt_observed,fig_text_size_clusters_pt,plot_group
PMC13237580,Cell Metabolism,Cell,3,B,bar,LB,out,none,white,none,yes,filled,medium,hairline,regular,outside_right,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,yes,no,normal,0,square,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig3.jpg,cell_2,85.0,4.5,4.5,5.85,,0.007,2,0.844,0.764,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 4.5, ""n_lines"": 55}, {""pt"": 5.85, ""n_lines"": 9}]",bars
PMC13237580,Cell Metabolism,Cell,3,C,bar,LB,out,none,white,none,yes,filled,medium,hairline,regular,none,na,na,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,yes,no,normal,0,square,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig3.jpg,cell_2,85.0,4.5,4.5,5.85,,0.007,2,0.844,0.764,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 4.5, ""n_lines"": 55}, {""pt"": 5.85, ""n_lines"": 9}]",bars
PMC13237580,Cell Metabolism,Cell,3,D,bar,LB,out,none,white,none,yes,filled,medium,hairline,regular,none,na,na,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,yes,no,normal,0,square,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig3.jpg,cell_2,85.0,4.5,4.5,5.85,,0.007,2,0.844,0.764,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 4.5, ""n_lines"": 55}, {""pt"": 5.85, ""n_lines"": 9}]",bars
PMC13237580,Cell Metabolism,Cell,3,E,bar,LB,out,none,white,none,yes,filled,medium,hairline,regular,none,na,na,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,yes,no,normal,0,square,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig3.jpg,cell_2,85.0,4.5,4.5,5.85,,0.007,2,0.844,0.764,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 4.5, ""n_lines"": 55}, {""pt"": 5.85, ""n_lines"": 9}]",bars
PMC13237580,Cell Metabolism,Cell,3,F,bar,LB,out,none,white,none,yes,filled,medium,hairline,regular,none,na,na,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,yes,no,normal,0,square,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig3.jpg,cell_2,85.0,4.5,4.5,5.85,,0.007,2,0.844,0.764,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 4.5, ""n_lines"": 55}, {""pt"": 5.85, ""n_lines"": 9}]",bars
PMC13291444,Cell Reports,Cell,1,D,stacked_bar,LB,out,none,white,bars_caps,no,na,na,na,regular,outside_right,no,2,2,greys,na,na,upper,bold,larger,sans,bold,no,stars,no,no,normal,45,tall,high,chart occupies the right half of the panel; left half is a blot,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,cell_2,85.0,3.15,4.05,4.95,0.64,0.0485,5,0.531,0.693,11,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 3.15, ""n_lines"": 21}, {""pt"": 4.05, ""n_lines"": 53}, {""pt"": 4.95, ""n_lines"": 14}]",bars
PMC13291444,Cell Reports,Cell,1,E,bar,LB,out,none,white,bars_caps,no,na,na,na,regular,none,na,na,4,muted,na,na,upper,bold,larger,sans,bold,yes,both,no,no,normal,45,tall,high,three sub-charts under one letter; dotted reference line at 1,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,cell_2,85.0,3.15,4.05,4.95,0.64,0.0485,5,0.531,0.693,11,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 3.15, ""n_lines"": 21}, {""pt"": 4.05, ""n_lines"": 53}, {""pt"": 4.95, ""n_lines"": 14}]",bars
PMC13291444,Cell Reports,Cell,1,F,bar,LB,out,none,white,bars_caps,no,na,na,na,regular,none,na,na,4,muted,na,na,upper,bold,larger,sans,bold,yes,stars,no,no,normal,45,tall,high,two sub-charts under one letter; dotted reference line at 1,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,cell_2,85.0,3.15,4.05,4.95,0.64,0.0485,5,0.531,0.693,11,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 3.15, ""n_lines"": 21}, {""pt"": 4.05, ""n_lines"": 53}, {""pt"": 4.95, ""n_lines"": 14}]",bars
PMC13291444,Cell Reports,Cell,2,A,dot_strip,LB,out,none,white,bars,na,filled,small,na,regular,none,na,na,2,muted,na,na,upper,bold,larger,sans,bold,yes,none,no,no,normal,45,tall,medium,two sub-charts under one letter; dotted line at zero,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,cell_2,85.0,1.86,2.79,3.72,4.33,0.0616,3,0.464,0.725,5,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.86, ""n_lines"": 24}, {""pt"": 2.79, ""n_lines"": 140}, {""pt"": 3.72, ""n_lines"": 33}]",distributions
PMC13291444,Cell Reports,Cell,2,B,dot_strip,LB,out,none,white,bars,na,filled,small,na,regular,none,na,na,2,muted,na,na,upper,bold,larger,sans,bold,yes,both,yes,no,normal,45,tall,medium,five sub-charts under one letter,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,cell_2,85.0,1.86,2.79,3.72,4.33,0.0616,3,0.464,0.725,5,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.86, ""n_lines"": 24}, {""pt"": 2.79, ""n_lines"": 140}, {""pt"": 3.72, ""n_lines"": 33}]",distributions
PMC13291444,Cell Reports,Cell,2,C,heatmap_clustered,none,none,none,white,na,na,na,na,na,UNKNOWN,none,na,na,0,diverging,blue_white_red,bottom,upper,bold,larger,sans,bold,no,none,no,no,sparse,0,tall,medium,dendrograms top and left with coloured cluster bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,cell_2,85.0,1.86,2.79,3.72,4.33,0.0616,3,0.464,0.725,5,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.86, ""n_lines"": 24}, {""pt"": 2.79, ""n_lines"": 140}, {""pt"": 3.72, ""n_lines"": 33}]",heatmaps
PMC13291444,Cell Reports,Cell,2,D,dot_bubble,LB,out,none,white,none,na,filled,large,na,regular,outside_right,no,3,0,sequential,viridis_like,right,upper,bold,larger,sans,bold,yes,none,no,no,normal,0,wide,medium,six sub-charts under one letter; shared colourbar and bubble-size key at right,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,cell_2,85.0,1.86,2.79,3.72,4.33,0.0616,3,0.464,0.725,5,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.86, ""n_lines"": 24}, {""pt"": 2.79, ""n_lines"": 140}, {""pt"": 3.72, ""n_lines"": 33}]",scatter
PMC13291444,Cell Reports,Cell,2,E,scatter_regression,LB,UNKNOWN,none,white,none,na,filled,small,regular,regular,none,na,na,1,muted,na,na,upper,bold,larger,sans,bold,yes,none,no,no,normal,0,wide,medium,four sub-charts under one letter; axes cross at the origin; UNKNOWN tick_direction because x ticks read inward and y ticks outward at this resolution,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,cell_2,85.0,1.86,2.79,3.72,4.33,0.0616,3,0.464,0.725,5,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.86, ""n_lines"": 24}, {""pt"": 2.79, ""n_lines"": 140}, {""pt"": 3.72, ""n_lines"": 33}]",scatter
PMC13396705,Cell Metabolism,Cell,2,B,volcano,none,out,none,white,na,na,filled,small,na,UNKNOWN,inside,no,3,3,mixed,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,0,square,medium,legend sits left of the axes; no outside_left category available. axis_line_weight UNKNOWN because no spines drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig2.jpg,cell_2,85.0,1.8,2.7,2.7,0.32,0.0496,3,0.621,0.996,3,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.8, ""n_lines"": 29}, {""pt"": 2.7, ""n_lines"": 139}]",scatter
PMC13396705,Cell Metabolism,Cell,2,C,other_quant,none,none,none,white,na,na,na,na,na,UNKNOWN,inside,no,2,2,pastel,na,na,upper,bold,larger,sans,regular,yes,none,no,yes,sparse,na,wide,medium,Venn diagrams with counts printed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig2.jpg,cell_2,85.0,1.8,2.7,2.7,0.32,0.0496,3,0.621,0.996,3,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.8, ""n_lines"": 29}, {""pt"": 2.7, ""n_lines"": 139}]",other
PMC13396705,Cell Metabolism,Cell,2,D,heatmap_clustered,box,none,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,2,2,diverging,other,right,upper,bold,larger,sans,regular,yes,none,no,no,sparse,0,tall,medium,orange-white-purple Z-score map; row dendrogram at left,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig2.jpg,cell_2,85.0,1.8,2.7,2.7,0.32,0.0496,3,0.621,0.996,3,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.8, ""n_lines"": 29}, {""pt"": 2.7, ""n_lines"": 139}]",heatmaps
PMC13396705,Cell Metabolism,Cell,2,E,bar,none,none,none,white,none,no,na,na,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,no,sparse,0,wide,medium,horizontal bars with black outline,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig2.jpg,cell_2,85.0,1.8,2.7,2.7,0.32,0.0496,3,0.621,0.996,3,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.8, ""n_lines"": 29}, {""pt"": 2.7, ""n_lines"": 139}]",bars
PMC13396705,Cell Metabolism,Cell,2,F,bar,none,none,none,white,none,no,na,na,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,no,sparse,0,wide,medium,horizontal bars with black outline,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig2.jpg,cell_2,85.0,1.8,2.7,2.7,0.32,0.0496,3,0.621,0.996,3,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.8, ""n_lines"": 29}, {""pt"": 2.7, ""n_lines"": 139}]",bars
PMC13396705,Cell Metabolism,Cell,2,G,line,none,UNKNOWN,major,white,none,no,na,na,UNKNOWN,UNKNOWN,outside_top,no,3,3,muted,na,na,upper,bold,larger,sans,regular,yes,p_values,no,no,normal,0,wide,medium,faint vertical major gridlines; NES/p-value table printed under the panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig2.jpg,cell_2,85.0,1.8,2.7,2.7,0.32,0.0496,3,0.621,0.996,3,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.8, ""n_lines"": 29}, {""pt"": 2.7, ""n_lines"": 139}]",lines
PMC13396705,Cell Metabolism,Cell,2,H,line,none,UNKNOWN,major,white,none,no,na,na,UNKNOWN,UNKNOWN,outside_top,no,3,3,muted,na,na,upper,bold,larger,sans,regular,yes,p_values,no,no,normal,0,wide,medium,shares the legend printed above panel G,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig2.jpg,cell_2,85.0,1.8,2.7,2.7,0.32,0.0496,3,0.621,0.996,3,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 1.8, ""n_lines"": 29}, {""pt"": 2.7, ""n_lines"": 139}]",lines
PMC13396705,Cell Metabolism,Cell,3,B,pca_umap,box,none,major,white,na,na,filled,medium,na,UNKNOWN,below,no,4,2,mixed,na,na,upper,bold,larger,sans,regular,yes,none,no,no,sparse,na,square,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",scatter
PMC13396705,Cell Metabolism,Cell,3,C,ma,box,out,none,white,na,na,filled,small,na,UNKNOWN,none,na,na,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",scatter
PMC13396705,Cell Metabolism,Cell,3,D,pca_umap,box,none,major,white,na,na,filled,medium,na,UNKNOWN,below,no,4,2,mixed,na,na,upper,bold,larger,sans,regular,yes,none,no,no,sparse,na,wide,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",scatter
PMC13396705,Cell Metabolism,Cell,3,E,other_quant,none,none,none,white,na,na,na,na,na,UNKNOWN,inside,no,2,2,pastel,na,na,upper,bold,larger,sans,regular,yes,none,no,yes,sparse,na,wide,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",other
PMC13396705,Cell Metabolism,Cell,3,F,line,none,UNKNOWN,none,white,none,no,na,na,UNKNOWN,UNKNOWN,inside,no,1,1,monochrome_black,na,na,upper,bold,larger,sans,regular,no,p_values,no,no,sparse,na,wide,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",lines
PMC13396705,Cell Metabolism,Cell,3,H,line,none,UNKNOWN,none,white,none,no,na,na,UNKNOWN,UNKNOWN,inside,no,1,1,monochrome_black,na,na,upper,bold,larger,sans,regular,no,p_values,no,no,sparse,na,wide,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",lines
PMC13396705,Cell Metabolism,Cell,3,J,bar,LB,out,none,white,none,yes,filled,medium,hairline,UNKNOWN,none,na,na,2,mixed,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,sparse,0,tall,medium,more panels not reviewed; colour key printed in the adjacent schematic panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",bars
PMC13396705,Cell Metabolism,Cell,3,K,histogram_density,box,out,none,white,na,na,na,na,UNKNOWN,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,sparse,na,square,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,cell_2,174.0,3.69,5.53,5.53,,0.0157,6,0.573,1.351,10,web_jpeg,ESTIMATED,"assumed full width 174.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect > 1.25",ESTIMATED,,"[{""pt"": 3.69, ""n_lines"": 22}, {""pt"": 5.53, ""n_lines"": 81}]",distributions
PMC13471043,Cancer Cell,Cell,2,B,dot_strip,LB,out,none,white,none,na,mixed,small,na,UNKNOWN,inside,no,4,3,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,yes,sparse,0,wide,medium,panel B also holds a line kinetics subplot with capped mean error bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,cell_2,85.0,2.27,2.27,2.27,,0.0479,2,0.523,1.011,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.27, ""n_lines"": 153}]",distributions
PMC13471043,Cancer Cell,Cell,2,C,line,LB,out,none,white,none,no,filled,small,regular,UNKNOWN,none,na,na,4,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,yes,sparse,0,wide,medium,italic p values and ns labels next to short vertical comparison bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,cell_2,85.0,2.27,2.27,2.27,,0.0479,2,0.523,1.011,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.27, ""n_lines"": 153}]",lines
PMC13471043,Cancer Cell,Cell,2,D,dot_strip,LB,out,none,white,bars_caps,na,mixed,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,yes,sparse,0,tall,medium,,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,cell_2,85.0,2.27,2.27,2.27,,0.0479,2,0.523,1.011,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.27, ""n_lines"": 153}]",distributions
PMC13471043,Cancer Cell,Cell,2,E,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,inside,no,6,5,saturated,na,na,upper,bold,larger,sans,regular,no,p_values,yes,yes,sparse,0,wide,medium,,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,cell_2,85.0,2.27,2.27,2.27,,0.0479,2,0.523,1.011,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.27, ""n_lines"": 153}]",lines
PMC13471043,Cancer Cell,Cell,2,F,line,LB,out,none,white,none,no,filled,small,regular,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,yes,sparse,0,tall,medium,two stacked subplots; ns labels used alongside p values,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,cell_2,85.0,2.27,2.27,2.27,,0.0479,2,0.523,1.011,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.27, ""n_lines"": 153}]",lines
PMC13471043,Cancer Cell,Cell,2,G,heatmap,box,none,none,white,na,na,na,na,na,UNKNOWN,none,na,na,4,diverging,blue_white_red,bottom,upper,bold,larger,sans,regular,yes,stars,no,no,dense,0,wide,medium,colour-coded group annotation bar above each heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,cell_2,85.0,2.27,2.27,2.27,,0.0479,2,0.523,1.011,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.27, ""n_lines"": 153}]",heatmaps
PMC13471043,Cancer Cell,Cell,2,H,volcano,LB,out,major,white,na,na,filled,small,na,UNKNOWN,none,na,na,3,mixed,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,0,square,medium,faint vertical gridlines; points labelled with text in plot,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,cell_2,85.0,2.27,2.27,2.27,,0.0479,2,0.523,1.011,6,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.27, ""n_lines"": 153}]",scatter
PMC13471043,Cancer Cell,Cell,4,A,dot_strip,LB,out,none,white,bars_caps,na,filled,medium,na,UNKNOWN,none,na,na,5,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,sparse,0,tall,medium,"more panels not reviewed; shared colour key printed at the top of the figure, not in the panel",PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,cell_2,85.0,2.18,2.18,2.18,,0.0153,4,0.673,0.758,7,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.18, ""n_lines"": 155}]",distributions
PMC13471043,Cancer Cell,Cell,4,B,dot_strip,LB,out,none,white,bars_caps,na,filled,medium,na,UNKNOWN,none,na,na,5,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,sparse,0,tall,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,cell_2,85.0,2.18,2.18,2.18,,0.0153,4,0.673,0.758,7,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.18, ""n_lines"": 155}]",distributions
PMC13471043,Cancer Cell,Cell,4,C,dot_strip,LB,out,none,white,bars_caps,na,filled,medium,na,UNKNOWN,none,na,na,5,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,sparse,0,tall,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,cell_2,85.0,2.18,2.18,2.18,,0.0153,4,0.673,0.758,7,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.18, ""n_lines"": 155}]",distributions
PMC13471043,Cancer Cell,Cell,4,D,dot_strip,LB,out,none,white,bars_caps,na,filled,medium,na,UNKNOWN,none,na,na,4,saturated,na,na,upper,bold,larger,sans,regular,yes,p_values,yes,no,sparse,0,tall,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,cell_2,85.0,2.18,2.18,2.18,,0.0153,4,0.673,0.758,7,web_jpeg,ESTIMATED,"assumed single column 85.0 mm (Cell Press figure guidelines (Wayback 2025-09-11), official_guidelines_audit.csv) because aspect <= 1.25",ESTIMATED,,"[{""pt"": 2.18, ""n_lines"": 155}]",distributions
